,0,1,2
128,128.0,0.0002443143975041393,0.00024031476641539484
129,129.0,0.00024196083379340253,0.00023764096632865922
130,130.0,0.0002394289805562477,0.0002354068378086335
131,131.0,0.0002371638730875458,0.00023351905318642302
132,132.0,0.0002351708363103508,0.00023106864994458322
133,133.0,0.00023323818728655438,0.00022901887132320553
134,134.0,0.0002314911684219691,0.0002265467628603801
135,135.0,0.00022923425799321935,0.00022469707930992757
136,136.0,0.00022721869485125084,0.00022293602731744095
137,137.0,0.00022541363702017675,0.00022163061242151474
138,138.0,0.00022377327345397875,0.0002206743832045634
139,139.0,0.0002226253466991087,0.00021933896018059125
140,140.0,0.00022140703286923881,0.0002178082546119445
141,141.0,0.00021982976532955136,0.00021580709601818983
142,142.0,0.00021783981625318389,0.000213528037420474
143,143.0,0.000215993578118893,0.00021206394636205265
144,144.0,0.00021443743079780015,0.00021089012859322662
145,145.0,0.0002130828679246069,0.00020971461240800897
146,146.0,0.00021171174012124538,0.00020827667945663312
147,147.0,0.00021025252095164938,0.00020656762769379254
148,148.0,0.00020885255017438558,0.00020504819154406765
149,149.0,0.00020759009876874861,0.00020367502604910572
150,150.0,0.00020640753468291627,0.00020288349644813155
151,151.0,0.00020534328036268966,0.00020114557472490041
152,152.0,0.00020411635503276356,0.00019984468859287778
153,153.0,0.00020300256976581835,0.00019876076112268493
154,154.0,0.00020195617765205465,0.00019781931249391555
155,155.0,0.0002009997055952058,0.0001969181331722731
156,156.0,0.00020008137141337134,0.0001957877487127137
157,157.0,0.00019903036634248025,0.0001951480912144429
158,158.0,0.00019824372968826168,0.0001942745636500019
159,159.0,0.00019734779252084317,0.00019343353570937843
160,160.0,0.00019651176127674126,0.00019288294424768537
161,161.0,0.0001958708189367489,0.00019251475064915473
162,162.0,0.00019537018131275005,0.00019231583220451803
163,163.0,0.0001950343268819981,0.00019194747749549736
164,164.0,0.00019465456824508255,0.00019101483797255372
165,165.0,0.00019406828774932633,0.00018952543489701514
166,166.0,0.0001928846425100885,0.00018815145553422293
167,167.0,0.00019170111961473054,0.00018740071910932393
168,168.0,0.00019089782640717372,0.0001867015546719943
169,169.0,0.000190236376106946,0.00018608336748522042
170,170.0,0.000189586771604674,0.00018541545848295624
171,171.0,0.00018888904984729984,0.00018467033597906784
172,172.0,0.0001881009849495496,0.00018398819104602029
173,173.0,0.00018739413159588972,0.00018336831583707993
174,174.0,0.0001867384729579229,0.0001826611634377124
175,175.0,0.00018600071780383587,0.00018203546330499063
176,176.0,0.0001853358596606456,0.00018151687150488475
177,177.0,0.00018476142981348353,0.0001809782219684816
178,178.0,0.00018420109268778038,0.0001802977712941356
179,179.0,0.00018356378401491652,0.0001796814862505666
180,180.0,0.0001830241062971591,0.00017908896344514296
181,181.0,0.000182328326950988,0.00017850023972901648
182,182.0,0.00018175320723525214,0.0001780454778262148
183,183.0,0.00018127411560810828,0.0001773956828401424
184,184.0,0.00018069686053355258,0.00017680789876197065
185,185.0,0.0001800861802486772,0.00017621305076837807
186,186.0,0.00017952759959303808,0.00017565181562011794
187,187.0,0.00017903044041573863,0.00017514246428618208
188,188.0,0.0001785204286635336,0.00017457731675157056
189,189.0,0.00017800005163600736,0.00017396782017645558
190,190.0,0.0001775016162018464,0.00017342005386516185
191,191.0,0.00017697773701338856,0.00017280972887030139
192,192.0,0.00017637226900896403,0.00017227490544818074
193,193.0,0.00017588804271158383,0.00017175033073207096
194,194.0,0.00017540845389400297,0.00017126505034476786
195,195.0,0.00017492707249604992,0.00017072793915368884
196,196.0,0.0001744270398544527,0.0001702254220227977
197,197.0,0.00017397544164581363,0.00016974129435506517
198,198.0,0.00017350264237460646,0.0001692703039485163
199,199.0,0.00017304964206198714,0.00016877847935705046
200,200.0,0.00017258656131431322,0.00016830814690495442
201,201.0,0.00017216870333801058,0.00016789517498442104
202,202.0,0.00017178525713798417,0.00016741945520542295
203,203.0,0.0001713765897740679,0.00016699170893324272
204,204.0,0.00017102181569767977,0.00016657098707842773
205,205.0,0.00017060604187901372,0.00016609282881420637
206,206.0,0.00017015948995119997,0.00016570083140062967
207,207.0,0.00016977733132619136,0.0001652742877403008
208,208.0,0.0001693834912859731,0.00016482607419935187
209,209.0,0.00016894970004041507,0.00016440603732397513
210,210.0,0.00016857255347228298,0.00016402612735484063
211,211.0,0.0001682043393547819,0.00016360806538224488
212,212.0,0.0001678516796177805,0.00016322481782741046
213,213.0,0.0001674988576538723,0.00016285379284194538
214,214.0,0.00016716057116691782,0.00016246559867535586
215,215.0,0.00016677174776473462,0.00016208962292044556
216,216.0,0.0001664064084589309,0.00016173382339599942
217,217.0,0.0001660067748700924,0.0001613365062179842
218,218.0,0.00016562332328046777,0.00016096916494591693
219,219.0,0.0001652251521591097,0.0001606506058513852
220,220.0,0.00016491933395930877,0.0001603027048986405
221,221.0,0.0001645714669225358,0.00015994618089670048
222,222.0,0.00016419159483457743,0.00015960933316299425
223,223.0,0.00016384183281506584,0.00015930922485754957
224,224.0,0.00016352820805170469,0.00015896102039343013
225,225.0,0.00016312222821094716,0.00015861225671999688
226,226.0,0.00016276817714916197,0.00015829340139004801
227,227.0,0.00016249207261285779,0.00015795743924432566
228,228.0,0.00016214521558679366,0.00015762546952048848
229,229.0,0.000161788198629101,0.00015733393852964843
230,230.0,0.0001614835421571991,0.0001570196628953064
231,231.0,0.00016120066478227577,0.0001566782666486688
232,232.0,0.00016084039358517016,0.0001563213570209752
233,233.0,0.0001604869701420992,0.00015596878074575216
234,234.0,0.00016008733331950175,0.00015563482052779624
235,235.0,0.0001596809621939125,0.00015523863839916885
236,236.0,0.00015933122604447244,0.0001548796655177804
237,237.0,0.00015901809766310853,0.0001545657921399522
238,238.0,0.00015867248509527631,0.0001542686711348194
239,239.0,0.00015839423199563667,0.00015393700388293446
240,240.0,0.00015804110713630776,0.00015360895590025133
241,241.0,0.00015773848011762042,0.00015327162275622998
242,242.0,0.00015740128852754693,0.00015297297691826576
243,243.0,0.00015704914511405622,0.00015270774747477844
244,244.0,0.00015675626545325267,0.00015240141406788358
245,245.0,0.000156450245143518,0.00015210501026428704
246,246.0,0.0001561927481951123,0.00015184708588224436
247,247.0,0.00015592445264768753,0.00015157933999684507
248,248.0,0.000155684661607396,0.00015130892175615633
249,249.0,0.000155428623353752,0.00015105162310646847
250,250.0,0.00015516615261461724,0.0001507998874460879
251,251.0,0.00015487955506951375,0.00015055968937563842
252,252.0,0.00015462991588585147,0.0001503288180434278
253,253.0,0.0001543945744978609,0.00015011737455746958
254,254.0,0.00015413579347767626,0.0001499281549643326
255,255.0,0.00015388184180698805,0.00014971248102873297
256,256.0,0.00015363644504557468,0.0001494840648125059
257,257.0,0.0001533646715904103,0.0001492946227829504
258,258.0,0.0001531067715000568,0.00014909258087365224
259,259.0,0.00015286668510978215,0.00014889326848788187
260,260.0,0.0001526269035012875,0.00014874410200198845
261,261.0,0.0001523777245893143,0.0001485438146378978
262,262.0,0.0001521517549042107,0.00014835031366341615
263,263.0,0.00015192975870040418,0.00014820954155376448
264,264.0,0.00015174119336599552,0.0001480870965419204
265,265.0,0.00015156095091865777,0.0001479480228486604
266,266.0,0.00015133335276644816,0.00014780785880118077
267,267.0,0.00015115940617828596,0.00014764908493296907
268,268.0,0.00015093258655354106,0.00014753380985764255
269,269.0,0.00015064309641106606,0.00014741788202497576
270,270.0,0.00015047310066788837,0.000147299184131303
271,271.0,0.00015026789494893618,0.000147190537453363
272,272.0,0.00015008543063972697,0.00014718123254299696
273,273.0,0.00014994472035646645,0.00014718339038414082
274,274.0,0.0001498569353888915,0.00014729883176706999
275,275.0,0.00014983102732070688,0.000147319319824289
276,276.0,0.000149844122158053,0.0001470775096095167
277,277.0,0.00014992397875714772,0.0001465099849156104
278,278.0,0.00014981203222069544,0.000145779230349165
279,279.0,0.00014945033493589749,0.00014507089612639641
280,280.0,0.00014879607813243098,0.00014456686663574407
281,281.0,0.00014819187425827194,0.00014410828277634989
282,282.0,0.00014779896634906805,0.00014379916787480136
283,283.0,0.00014759613447865746,0.00014369472773978487
284,284.0,0.00014756177040032558,0.0001437100997593786
285,285.0,0.00014773912240613113,0.00014387532948083908
286,286.0,0.0001482224127997782,0.00014381410749462833
287,287.0,0.00014889596759867682,0.00014374111508784284
288,288.0,0.00014942223572655134,0.00014493058344149695
289,289.0,0.0001488205541843652,0.00014505054007583697
290,290.0,0.0001473238145182323,0.00014382362028949762
291,291.0,0.00014625084629558301,0.00014308158383106014
292,292.0,0.0001459324856922548,0.00014261098736564497
293,293.0,0.0001456607119676105,0.00014219067816156894
294,294.0,0.000145437343302614,0.0001418605222300227
295,295.0,0.0001451345966348459,0.0001415393884859181
296,296.0,0.00014485783241171803,0.0001412134276636477
297,297.0,0.00014456583718398447,0.00014093562224713554
298,298.0,0.00014425664267037064,0.0001406643506405609
299,299.0,0.00014401120872072943,0.00014043372773033167
300,300.0,0.00014379757178378187,0.0001402014822815545
301,301.0,0.00014355925210380788,0.00013991158422348754
302,302.0,0.00014329493300195922,0.00013969798289638544
303,303.0,0.0001430542947168255,0.0001394783830619417
304,304.0,0.00014282586441064873,0.0001392419425038887
305,305.0,0.00014260188348729302,0.00013903997959070175
306,306.0,0.0001423763953627915,0.00013884310672957717
307,307.0,0.00014213656524791278,0.0001386168265266211
308,308.0,0.00014192874368745834,0.00013841411211095483
309,309.0,0.00014171320799505338,0.00013819658384558612
310,310.0,0.00014149537363900217,0.00013800279910875752
311,311.0,0.00014128111986253685,0.00013780811527145227
312,312.0,0.00014107657329144854,0.00013765540851246833
313,313.0,0.0001408846065815952,0.00013747289319456155
314,314.0,0.00014070508041186258,0.00013731581878216405
315,315.0,0.00014052694556691372,0.00013719843783681945
316,316.0,0.0001403545269298505,0.00013702809207773368
317,317.0,0.00014015703103117025,0.00013685887617092312
318,318.0,0.0001399343190887184,0.00013670822538967644
319,319.0,0.00013975370422014276,0.00013658396242785135
320,320.0,0.0001395724124180291,0.00013645292035237486
321,321.0,0.00013941952649340102,0.00013632989326392168
322,322.0,0.00013924374178276157,0.0001361771480463046
323,323.0,0.00013904429943067953,0.0001360197992263628
324,324.0,0.00013889997030168565,0.00013585902758807476
325,325.0,0.00013873629979099388,0.00013560229854192585
326,326.0,0.0001385476827164422,0.0001355004995795233
327,327.0,0.00013837580250024244,0.0001354426276520826
328,328.0,0.00013818006630538515,0.0001352755487979656
329,329.0,0.00013800586263338724,0.00013518555455708077
330,330.0,0.00013785524411273568,0.00013506124793951
331,331.0,0.00013768313915028961,0.00013488153178643967
332,332.0,0.00013746152695535716,0.00013468197929406806
333,333.0,0.00013731078851614493,0.00013456826023424843
334,334.0,0.00013716226789660545,0.0001344353731838055
335,335.0,0.00013700421927583025,0.000134295026197963
336,336.0,0.00013683035622644066,0.0001341651493151273
337,337.0,0.0001367040353620218,0.00013402835299660052
338,338.0,0.00013657925134153898,0.00013393264505014355
339,339.0,0.00013640516947446116,0.00013382026684536998
340,340.0,0.0001362444241682102,0.0001337048109105256
341,341.0,0.00013609562436748228,0.00013359920870113586
342,342.0,0.00013593181723047532,0.00013351354781272157
343,343.0,0.00013576396627791433,0.00013341194841944213
344,344.0,0.000135599562512383,0.0001333056976104022
345,345.0,0.0001354435428058625,0.0001331912717432715
346,346.0,0.00013528407591231235,0.0001331162524625792
347,347.0,0.00013512667539072464,0.00013299083989945108
348,348.0,0.0001349313501527326,0.00013290103275461921
349,349.0,0.00013477017637342215,0.00013279363650196631
350,350.0,0.00013461786201568666,0.00013271056585446267
351,351.0,0.00013445445909854715,0.00013260441067229425
352,352.0,0.00013432392761050896,0.00013255236158978993
353,353.0,0.00013419322365532734,0.0001324937173714196
354,354.0,0.00013405198087976141,0.00013241341678492193
355,355.0,0.0001339236046920565,0.00013233603281800503
356,356.0,0.00013375495985167585,0.00013222973419552936
357,357.0,0.00013360441112632139,0.00013213916203572547
358,358.0,0.0001334319445218339,0.00013201080063091858
359,359.0,0.00013329653248311606,0.00013193273792109852
360,360.0,0.000133165762774836,0.0001318799362966924
361,361.0,0.0001330088562099263,0.00013176497304812074
362,362.0,0.00013286845528960435,0.00013172526502915259
363,363.0,0.0001327781762854472,0.00013163418043404818
364,364.0,0.0001325892598187137,0.0001315652095529783
365,365.0,0.0001324600668373966,0.0001314922982211491
366,366.0,0.0001323121452717007,0.00013141658668506091
367,367.0,0.00013217851045300012,0.00013133757810075103
368,368.0,0.00013201835557723557,0.00013137831618743285
369,369.0,0.0001321673361989842,0.00013124022578787326
370,370.0,0.00013170814242955572,0.00013111942826071754
371,371.0,0.0001317355221275378,0.00013112222430728643
372,372.0,0.00013151348011214631,0.00013105440510636463
373,373.0,0.00013140366704815447,0.000130959452820077
374,374.0,0.00013126044925431616,0.0001308606588281691
375,375.0,0.00013116239386834895,0.00013080517965136096
376,376.0,0.00013099731047448045,0.00013067883784450323
377,377.0,0.0001309067388151393,0.00013061464103105078
378,378.0,0.00013074077664727897,0.00013057968629124974
379,379.0,0.00013063848880981958,0.00013055825755665346
380,380.0,0.00013048980030429516,0.00013054107798130384
381,381.0,0.00013042611465573795,0.00013057341545520882
382,382.0,0.00013029172583224459,0.0001305430372927471
383,383.0,0.00013024363148293492,0.00013056728909889768
384,384.0,0.00013016510449772426,0.00013059494189552164
385,385.0,0.0001300813331639532,0.00013061689242022112
386,386.0,0.00012998635874181573,0.00013063359801890329
387,387.0,0.00012985588061080003,0.000130553163346901
388,388.0,0.0001297571164926652,0.00013055189317258607
389,389.0,0.00012964451026938924,0.00013050611492612267
390,390.0,0.00012952923511706845,0.00013055110217205117
391,391.0,0.00012940169485604942,0.0001305611232445309
392,392.0,0.00012933318174435516,0.00013056547114891664
393,393.0,0.00012923172875566201,0.0001305444706563971
394,394.0,0.000129130000897459,0.00013059059087286836
395,395.0,0.00012908163464291848,0.00013063449400111234
396,396.0,0.00012904207068021169,0.0001307072359070714
397,397.0,0.00012903604753470668,0.000130796770723204
398,398.0,0.00012903020601866215,0.000130894775793422
399,399.0,0.0001291202718642092,0.00013109301133746549
400,400.0,0.0001292380413225921,0.0001311874366365373
401,401.0,0.0001296030650674193,0.0001312188178417273
402,402.0,0.000130360256729613,0.0001310445846424305
403,403.0,0.0001321898808883917,0.00012976671444318657
404,404.0,0.0001358499659410747,0.00012837655542950545
405,405.0,0.00013608662912803184,0.00013051835620509728
406,406.0,0.0001312036938206465,0.00012788577857593606
407,407.0,0.0001296229208862685,0.00012701976811513305
408,408.0,0.00012964301088316091,0.00012697470914905092
409,409.0,0.00012957221204285615,0.00012702106427501088
410,410.0,0.00012911508841810887,0.0001268668077370551
411,411.0,0.00012863505792295286,0.00012656093479433496
412,412.0,0.00012829930266080838,0.00012628958730991663
413,413.0,0.0001280932685606078,0.00012600636442324946
414,414.0,0.000127883194417572,0.0001259322151392033
415,415.0,0.00012774669098521203,0.00012578797759488225
416,416.0,0.00012755712480241158,0.00012563339052056626
417,417.0,0.00012741475182809626,0.00012553435746147961
418,418.0,0.0001272531425692486,0.00012545150197443685
419,419.0,0.00012708053152352846,0.00012533148297474587
420,420.0,0.00012692646419896778,0.00012518025843227015
421,421.0,0.00012677071612819823,0.00012508441432146356
422,422.0,0.00012663839475458695,0.00012490308394522538
423,423.0,0.00012646578936794498,0.00012473274026498466
424,424.0,0.00012634720257699006,0.00012459280073276853
425,425.0,0.00012622030421712056,0.0001245053458010911
426,426.0,0.0001261209370029435,0.00012440306974375353
427,427.0,0.00012598883983661868,0.00012428734355905493
428,428.0,0.00012587148726365908,0.0001241826092674663
429,429.0,0.00012572580292018957,0.00012406308503289307
430,430.0,0.0001256086335935699,0.0001239795092260465
431,431.0,0.0001254807187554737,0.0001238760056107172
432,432.0,0.00012536654981819015,0.00012380494964807958
433,433.0,0.00012525405327323824,0.00012374475669015998
434,434.0,0.00012514735997818342,0.0001236518406325818
435,435.0,0.00012503767922882817,0.00012355466710037684
436,436.0,0.00012493645044742152,0.00012348934043464915
437,437.0,0.00012480299159910323,0.00012338998515458246
438,438.0,0.00012469967623474076,0.00012327454065338576
439,439.0,0.00012456533403127214,0.00012312225070283084
440,440.0,0.00012443643532201854,0.00012299465743126348
441,441.0,0.00012434859538054162,0.00012287556767530208
442,442.0,0.00012424794786730436,0.00012278438017736853
443,443.0,0.00012412711630868553,0.00012264827923250517
444,444.0,0.0001240531273651868,0.00012255879950576594
445,445.0,0.00012397265284865475,0.00012247335377781252
446,446.0,0.00012387044181297015,0.00012236962356837466
447,447.0,0.0001237607254922666,0.00012228481084873368
448,448.0,0.00012368259733732515,0.00012217527130685215
449,449.0,0.00012359063974279842,0.00012204301518587661
450,450.0,0.000123527982429584,0.00012195885834184342
451,451.0,0.00012343517112269723,0.00012188105132996238
452,452.0,0.00012337472677851716,0.00012185552727065183
453,453.0,0.0001232891227118671,0.00012175611898003678
454,454.0,0.0001231779140114129,0.00012163502209919638
455,455.0,0.00012307747507562722,0.00012160638912713953
456,456.0,0.000122965464402956,0.00012148393372107031
457,457.0,0.00012284835355347713,0.00012136817323542865
458,458.0,0.00012274796501043493,0.00012127811558977035
459,459.0,0.00012263969983905554,0.00012117083367359425
460,460.0,0.0001225034796300827,0.00012105223452506055
461,461.0,0.00012241315238902139,0.00012095869065628253
462,462.0,0.00012234439189476824,0.00012090705110624964
463,463.0,0.00012225886382145323,0.00012085259887888762
464,464.0,0.00012216057722172182,0.00012080287394512977
465,465.0,0.00012204711351336705,0.00012067606439813972
466,466.0,0.00012196898967010418,0.00012062819379415097
467,467.0,0.00012187089844330869,0.00012059029956747378
468,468.0,0.00012177713183013516,0.00012053716844612998
469,469.0,0.00012169460225979694,0.00012042920362936067
470,470.0,0.00012160385678591276,0.00012035700430195513
471,471.0,0.00012150410502390177,0.00012028006728672023
472,472.0,0.00012141477162475456,0.00012018295508044372
473,473.0,0.00012132919639245504,0.00012013468949589878
474,474.0,0.00012123573375262183,0.00012003744320411767
475,475.0,0.00012114980604059788,0.00011993885605729051
476,476.0,0.00012108896717782718,0.00011985882779949211
477,477.0,0.00012101168896252703,0.00011980904985518594
478,478.0,0.00012091673960202132,0.00011972187348874286
479,479.0,0.00012086571977879093,0.00011964851624465414
480,480.0,0.00012080548940166072,0.00011957730748690665
481,481.0,0.00012077715520583163,0.00011952654417005501
482,482.0,0.00012077976727461512,0.00011943703014237274
483,483.0,0.00012080850542083176,0.00011928113443510873
484,484.0,0.00012083884535564316,0.0001190002284212304
485,485.0,0.00012084947984139608,0.0001187432894117332
486,486.0,0.00012078571254042563,0.00011859772244601377
487,487.0,0.00012059900850376666,0.0001186446045591895
488,488.0,0.00012020235697963033,0.00011866379229884063
489,489.0,0.00011987226025667042,0.00011854940800861056
490,490.0,0.00011964038761410241,0.00011844677127165986
491,491.0,0.00011952088027976936,0.00011829477443825454
492,492.0,0.0001194536595937313,0.00011823564584899162
493,493.0,0.00011940318492836216,0.00011820466793973797
494,494.0,0.00011936607916140929,0.00011823721641641376
495,495.0,0.00011930815283752357,0.00011820712409514402
496,496.0,0.00011924199390233736,0.00011821296876795324
497,497.0,0.00011914095402634875,0.00011816911449256753
498,498.0,0.000119028493591705,0.00011816665210062638
499,499.0,0.0001189581873606787,0.00011813984851219825
500,500.0,0.00011886774100949642,0.00011808757283558537
501,501.0,0.00011880461022007728,0.00011805639223894104
502,502.0,0.00011874630689379517,0.0001180186019545155
503,503.0,0.00011866353667789588,0.00011795406421047769
504,504.0,0.00011858262722078641,0.00011790957380851199
505,505.0,0.00011850551581355157,0.00011783332489098289
506,506.0,0.0001183969574480283,0.0001177461859437504
507,507.0,0.00011829264958915128,0.00011768506166325616
508,508.0,0.00011817103034075074,0.00011761969134178279
509,509.0,0.00011806360783305502,0.00011746037697386262
510,510.0,0.00011795888605303373,0.0001173666917436224
511,511.0,0.00011786203362539204,0.00011722252072234239
512,512.0,0.00011780672826312689,0.00011714069530301328
513,513.0,0.00011771042018490671,0.00011697324745390298
514,514.0,0.00011760617161161024,0.00011684047577935936
515,515.0,0.00011749718396458775,0.00011666558566503227
516,516.0,0.00011739534481118123,0.00011649504137624587
517,517.0,0.00011729701751998316,0.0001163294239501868
518,518.0,0.00011724778461804683,0.00011620565887174703
519,519.0,0.00011720706566443873,0.00011613054084591568
520,520.0,0.00011715096452799453,0.00011601733006370653
521,521.0,0.00011707515686457218,0.00011589361695639257
522,522.0,0.00011698774270135564,0.000115818707854487
523,523.0,0.0001168888187816332,0.00011566700205938625
524,524.0,0.00011673561810446834,0.00011551575880730525
525,525.0,0.0001166692363093952,0.0001154009805759415
526,526.0,0.00011653883929183293,0.00011522552709461056
527,527.0,0.00011646404622027788,0.00011515737631790606
528,528.0,0.00011641059999992312,0.00011504172289278358
529,529.0,0.0001163207012319213,0.00011495202800558348
530,530.0,0.00011626804566562728,0.00011482541698829405
531,531.0,0.00011620378009630022,0.00011469333964799131
532,532.0,0.00011615517346567854,0.00011455791120949601
533,533.0,0.00011604637445459418,0.00011441829909537253
534,534.0,0.0001159704549570085,0.00011425900135821263
535,535.0,0.0001159033792511629,0.00011411483345520017
536,536.0,0.0001158715437028419,0.00011398101716102766
537,537.0,0.00011585484780543656,0.00011390373089982728
538,538.0,0.00011584843014134094,0.00011380012126340131
