,0,1,2
0,0.0,0.037548653229519176,0.028155176767281125
1,1.0,0.02575224120583799,0.02064222496535097
2,2.0,0.02070222957128728,0.019315504735069617
3,3.0,0.019618341423295164,0.018419016019574234
4,4.0,0.018685699475032312,0.017494982374565943
5,5.0,0.01770762185117713,0.016563039672161852
6,6.0,0.016918192583101767,0.015799414632575854
7,7.0,0.016060991661140212,0.014679728208908014
8,8.0,0.015040326346125867,0.013852727865534169
9,9.0,0.014493213035166264,0.013516215341431754
10,10.0,0.014194712318755963,0.013261850258069379
11,11.0,0.014000203184507511,0.013078207549239908
12,12.0,0.013846030182860515,0.012927379725234849
13,13.0,0.013714657613524684,0.01280620601028204
14,14.0,0.013605955781208144,0.012724473274179868
15,15.0,0.013516439228422113,0.012656785414687224
16,16.0,0.013435480805734793,0.01259637570806912
17,17.0,0.013360886524120966,0.012541589194110461
18,18.0,0.013290924709980135,0.012490691750177316
19,19.0,0.013213390484452248,0.012435829266905785
20,20.0,0.013140642394622168,0.012377960474363394
21,21.0,0.01305876668818571,0.012319548720760005
22,22.0,0.01297857105318043,0.012243350435580527
23,23.0,0.012911869626906183,0.012189407300736223
24,24.0,0.012853196891093696,0.012146302099738802
25,25.0,0.012780564319756296,0.012097785515444619
26,26.0,0.012694119234327917,0.012039573730102606
27,27.0,0.012597334467702441,0.011910092484738146
28,28.0,0.012541614472866058,0.011817392094859056
29,29.0,0.012472475740920615,0.011741929820605687
30,30.0,0.012361948792305257,0.011622672900557518
31,31.0,0.012255609449413087,0.01156339727874313
32,32.0,0.012180497628395204,0.011537426417427403
33,33.0,0.012084559089055768,0.011502759531140327
34,34.0,0.012004722220202288,0.011494918194200312
35,35.0,0.011918897809529747,0.01149325046156134
36,36.0,0.011850972107991024,0.011520559101232461
37,37.0,0.01177478964544005,0.011550332552620344
38,38.0,0.01171494382261126,0.011636103902544295
39,39.0,0.011682507926943126,0.011742449498602323
40,40.0,0.011705515664760713,0.011783285731715816
41,41.0,0.011874527566962771,0.010962163364248616
42,42.0,0.011629106580383249,0.010886177021477903
43,43.0,0.011591535441025539,0.010790754774851459
44,44.0,0.01156162850006863,0.010771377677364009
45,45.0,0.011477418209391611,0.010726350625710828
46,46.0,0.011439879183416013,0.010695976072124072
47,47.0,0.011409295515881645,0.01067269274166652
48,48.0,0.011367402211935431,0.010642537181930882
49,49.0,0.011334040857575558,0.010615735447832517
50,50.0,0.011301289829942916,0.01059735326894692
51,51.0,0.011263582614009027,0.010565238472606455
52,52.0,0.011234515001652417,0.010548499013696398
53,53.0,0.011192760050848679,0.010513978744191783
54,54.0,0.011165360954624635,0.01049011546586241
55,55.0,0.01112952893944802,0.010462025845689433
56,56.0,0.011099368782231101,0.010443286837211676
57,57.0,0.011065500650416922,0.010420144136462892
58,58.0,0.01104182870713649,0.010402027384511061
59,59.0,0.011007285125001712,0.010380932529057776
60,60.0,0.010981126412473343,0.010373280383646488
61,61.0,0.010951353616460605,0.010349999448018414
62,62.0,0.010924741970720115,0.010343573322253568
63,63.0,0.010887709825679107,0.010316717571445875
64,64.0,0.01085637813365018,0.01030641674463238
65,65.0,0.010823366818604645,0.0102728863379785
66,66.0,0.010795634308898891,0.010260952370507377
67,67.0,0.010764524030188719,0.010231202601322107
68,68.0,0.010735182264060885,0.010217881362353052
69,69.0,0.010704449205486863,0.01019265063639198
70,70.0,0.010676333887709511,0.010178449696728162
71,71.0,0.01064701205878346,0.010158721224537917
72,72.0,0.010618531007181716,0.01014690739767892
73,73.0,0.010590148882733451,0.010130239251468862
74,74.0,0.01056191666672627,0.010120522230863571
75,75.0,0.010532670309422192,0.010108902119100094
76,76.0,0.01050732074374402,0.010098312582288469
