,0
362,1078.275146484375
363,1087.6314697265625
364,1089.33447265625
365,1012.298583984375
366,1093.49560546875
367,1107.9967041015625
368,1014.9346923828125
369,1047.622802734375
370,1070.2791748046875
371,1011.1207885742188
372,1017.1315307617188
373,1017.0408935546875
374,1027.466064453125
375,1063.8597412109375
376,1013.8636474609375
377,1047.288818359375
378,1035.4451904296875
379,1035.5233154296875
380,1055.8115234375
381,1047.4111328125
382,1049.6685791015625
383,1121.391845703125
384,1068.1495361328125
385,971.9747314453125
386,1040.640625
387,1031.813720703125
388,1088.8057861328125
389,1034.659423828125
390,1060.9725341796875
391,1059.97119140625
392,1020.984130859375
393,1046.67431640625
394,1055.82080078125
395,1048.58544921875
396,1083.704833984375
397,1031.174560546875
398,1014.3367919921875
399,1025.725341796875
400,1016.9937133789062
401,1050.137451171875
402,1080.518310546875
403,1037.088623046875
404,1051.3553466796875
405,1009.845947265625
406,991.1469116210938
407,1028.1060791015625
408,1008.5330200195312
409,1013.53857421875
410,991.7704467773438
411,965.2949829101562
412,997.3316650390625
413,1072.637939453125
414,1022.5409545898438
415,1000.1742553710938
416,1056.673828125
417,1034.3775634765625
418,1002.7415771484375
419,1044.0289306640625
420,1024.0628662109375
421,993.9323120117188
422,989.9375
423,1042.78857421875
424,1005.2243041992188
425,1030.099365234375
426,990.3240966796875
427,993.784423828125
428,1038.927734375
429,1007.2810668945312
430,1018.6513061523438
431,1025.6181640625
432,1055.8857421875
433,999.0853271484375
434,983.5382690429688
435,1004.6605834960938
436,949.5830078125
437,1032.603759765625
438,1000.02880859375
439,1039.72021484375
440,993.3607177734375
441,1019.7258911132812
442,990.228515625
443,951.9833374023438
444,985.2453002929688
445,940.2389526367188
446,1003.936767578125
447,1024.14306640625
448,1030.5643310546875
449,956.8858032226562
450,957.9462890625
451,1008.2384033203125
452,1026.5616455078125
453,1015.0858764648438
454,1051.78466796875
455,1032.1851806640625
456,946.449462890625
457,972.1499633789062
458,975.1473388671875
459,967.8880615234375
460,960.50048828125
461,997.4805297851562
462,1012.2787475585938
463,955.17041015625
464,1012.621337890625
465,1007.0882568359375
466,1009.8217163085938
467,975.7796020507812
468,999.7191162109375
469,1000.1486206054688
470,1066.245361328125
471,985.55908203125
472,1031.7159423828125
473,1056.43017578125
474,1045.2171630859375
475,983.2757568359375
476,990.2225952148438
477,942.4906005859375
478,953.5946655273438
479,1047.0283203125
480,975.8764038085938
481,980.9073486328125
482,978.3779907226562
483,992.4327392578125
484,1004.709716796875
485,988.4940185546875
486,1027.75830078125
487,959.8375854492188
488,1004.8538208007812
489,933.5204467773438
490,960.1360473632812
491,1009.8424682617188
492,1017.30029296875
493,998.8353271484375
494,952.673828125
495,996.9517822265625
496,1006.1109008789062
497,995.9299926757812
498,1016.0389404296875
499,971.1912231445312
500,965.9876098632812
501,969.2467651367188
502,1033.33984375
503,973.5413208007812
504,980.7008056640625
505,971.5133056640625
506,951.8153076171875
507,1020.1132202148438
508,1005.5689697265625
509,977.2786865234375
510,1033.29833984375
511,978.8102416992188
512,1007.7564697265625
513,1022.2490234375
514,973.9754028320312
515,1034.8023681640625
516,995.48779296875
517,933.0747680664062
518,1022.1493530273438
519,970.986083984375
520,988.5609741210938
521,961.4424438476562
522,1007.9930419921875
523,1000.33544921875
524,1002.8817749023438
525,984.1080932617188
526,976.1079711914062
527,982.5345458984375
528,955.97216796875
529,969.9135131835938
530,968.3489990234375
531,980.4761962890625
532,989.7640380859375
533,982.1594848632812
534,974.2442626953125
535,994.85791015625
536,1010.027099609375
537,950.6845092773438
538,970.8792114257812
539,957.0267333984375
540,1025.2666015625
541,1013.7130126953125
542,940.6488037109375
543,992.1685791015625
544,994.4127807617188
545,951.5783081054688
546,1004.1614990234375
547,977.4588012695312
548,908.1140747070312
549,982.5196533203125
550,988.6893920898438
551,994.2681884765625
552,963.9620971679688
553,984.6804809570312
554,1005.59130859375
555,1003.8221435546875
556,986.08349609375
557,978.6249389648438
558,965.705322265625
559,997.3424682617188
560,944.7355346679688
561,954.63037109375
562,1014.0933837890625
563,971.5950317382812
564,1004.5840454101562
565,983.8621215820312
566,981.75048828125
567,1003.0504760742188
568,968.2532958984375
569,1012.2794799804688
570,1009.5657958984375
571,973.9725952148438
572,967.194580078125
573,950.8956298828125
574,983.249267578125
575,949.9381713867188
576,1014.7433471679688
577,955.9885864257812
578,979.3339233398438
579,990.5307006835938
580,961.832763671875
581,921.8104858398438
582,937.1423950195312
583,985.0794677734375
584,958.30908203125
585,942.8513793945312
586,916.13232421875
587,946.8125
588,962.6402587890625
589,963.6668090820312
590,957.2112426757812
591,949.32421875
592,1009.1338500976562
593,947.5146484375
594,1001.2261962890625
595,935.1569213867188
596,984.298095703125
597,959.5392456054688
598,959.41748046875
599,958.4200439453125
600,900.9920043945312
601,1012.1650390625
602,925.7748413085938
603,994.4763793945312
604,961.7084350585938
605,1005.7964477539062
606,973.1321411132812
607,961.619140625
608,980.6326904296875
609,1003.6947021484375
610,967.96435546875
611,956.238525390625
612,971.8065185546875
613,992.4319458007812
614,978.9161376953125
615,1002.4845581054688
616,962.1339111328125
617,957.4409790039062
618,979.4820556640625
619,986.2318115234375
620,947.7914428710938
621,976.7881469726562
622,1022.20654296875
623,974.144775390625
624,953.3961791992188
625,942.1328125
626,993.0049438476562
627,943.5082397460938
628,1000.443115234375
629,980.1561889648438
630,947.810546875
631,962.2694091796875
632,986.7821044921875
633,955.046875
634,973.0178833007812
635,988.4185791015625
636,988.2724609375
637,951.4195556640625
638,929.0003662109375
639,960.8285522460938
640,941.8482055664062
641,927.0374145507812
642,968.2807006835938
643,1002.0593872070312
644,970.5217895507812
645,975.5465087890625
646,977.034912109375
647,987.5420532226562
648,953.252685546875
649,916.4765625
650,961.7918701171875
651,964.6038818359375
652,939.5883178710938
653,961.840576171875
654,916.4239501953125
655,976.108642578125
656,978.9138793945312
657,966.45166015625
658,964.6719970703125
659,947.629150390625
660,1024.39697265625
661,976.5292358398438
662,1009.2433471679688
663,957.7325439453125
664,993.9688720703125
665,988.5660400390625
666,953.1365966796875
667,972.3474731445312
668,949.2128295898438
669,990.6749267578125
670,1002.92724609375
671,947.3329467773438
672,918.5697021484375
673,977.2871704101562
674,984.39990234375
675,952.06201171875
676,1006.2757568359375
677,991.05322265625
678,1020.0767822265625
679,960.5618286132812
680,934.576416015625
681,974.9432373046875
682,931.7323608398438
683,936.3145751953125
684,952.0260009765625
685,935.3834228515625
686,971.0918579101562
687,950.860595703125
688,978.0369873046875
689,942.0700073242188
690,988.9940185546875
691,940.6995239257812
692,941.9110717773438
693,984.6021118164062
694,964.5040893554688
695,1027.279541015625
696,964.2380981445312
697,1027.1082763671875
698,982.7490844726562
699,977.7200317382812
700,993.234375
701,965.3084716796875
702,969.6932373046875
703,970.5841064453125
704,940.0780029296875
705,968.57958984375
706,987.27490234375
707,963.5487670898438
708,968.5965576171875
709,931.22314453125
710,991.9714965820312
711,882.5592041015625
712,907.7437133789062
713,966.7642822265625
714,1011.9892578125
715,927.9888916015625
716,975.1585693359375
717,964.6444702148438
718,937.1126098632812
719,934.1431884765625
720,996.4082641601562
721,1023.23291015625
722,960.2404174804688
723,970.3402099609375
724,915.5755615234375
725,948.8817749023438
726,931.0557861328125
727,974.7412719726562
728,972.7997436523438
729,980.3267211914062
