,0,1,2,3,4,5,6,7,8,9,10,11,12
20,-3.7445247,0.64240384,-0.17665294,0.642753,0.63894266,0.64231426,0.64238876,0.6424425,0.64220345,0.6421392,0.6425436,0.643489,0.6350205
21,-3.6175916,0.7578868,-0.38513237,0.75787795,0.75580895,0.75777066,0.75811565,0.7578594,0.7578407,0.7577225,0.75782967,0.7569824,0.75235194
22,-3.4906588,0.44462663,0.15365027,0.4447259,0.44375792,0.44469333,0.444471,0.4446699,0.444586,0.4446976,0.44462806,0.44327462,0.4412318
23,-3.3637257,-0.018417493,-0.396199,-0.018195681,-0.014670067,-0.018409848,-0.018878512,-0.01842659,-0.018425427,-0.018624097,-0.018517986,-0.018099286,-0.014515474
24,-3.2367926,-0.14931718,-0.16030827,-0.14941037,-0.14849856,-0.14934182,-0.14888544,-0.14912298,-0.14934975,-0.14953831,-0.14932495,-0.14815438,-0.15270604
25,-3.1098595,0.06188197,-0.29382023,0.061816365,0.06247852,0.06174632,0.062010452,0.061820157,0.061816372,0.062295035,0.06199716,0.06058421,0.059593216
26,-2.9829264,0.14196087,0.09930046,0.14194635,0.14332375,0.14197665,0.14165106,0.14195007,0.14195153,0.14182973,0.14168184,0.13978392,0.13492964
27,-2.8559935,-0.1972122,-0.30684477,-0.19727877,-0.1980164,-0.19726005,-0.19716552,-0.19715554,-0.19734544,-0.19713113,-0.19713877,-0.19564846,-0.2010012
28,-2.7290604,-0.6507013,0.30136454,-0.6506758,-0.65251106,-0.6506991,-0.6509681,-0.6506383,-0.6506438,-0.6504886,-0.6502617,-0.6470277,-0.6483911
29,-2.6021273,-0.74652135,-0.43964916,-0.74646676,-0.74157494,-0.7464451,-0.7459564,-0.7465665,-0.746582,-0.74628043,-0.7464518,-0.7470534,-0.7483383
30,-2.4751945,-0.506661,-0.4652654,-0.5067715,-0.5104621,-0.5066553,-0.50732505,-0.50667405,-0.50657916,-0.5066973,-0.50669605,-0.5080255,-0.50272125
31,-2.3482614,-0.41363758,-0.44256443,-0.41377977,-0.4102504,-0.4136564,-0.41375905,-0.41365743,-0.41362444,-0.41378075,-0.41362995,-0.41415736,-0.41519207
32,-2.2213283,-0.72966796,-0.18866597,-0.72964776,-0.7287094,-0.7297521,-0.72966033,-0.72968155,-0.72969383,-0.7296355,-0.72985744,-0.7310648,-0.73921686
33,-2.0943952,-1.125833,-0.46216053,-1.1256284,-1.1266983,-1.125858,-1.1256357,-1.1257583,-1.1258125,-1.1257252,-1.1261555,-1.1267859,-1.1252557
34,-1.9674622,-1.142732,-0.41511512,-1.1427664,-1.1462698,-1.142754,-1.1425279,-1.1427433,-1.1427721,-1.1427406,-1.1426096,-1.1429627,-1.1409088
35,-1.8405292,-0.8349042,-0.2050386,-0.83491695,-0.8377112,-0.8349609,-0.834899,-0.8348934,-0.83490753,-0.83500195,-0.8349398,-0.8344137,-0.8360573
