,0,1,2,3,4,5,6,7,8,9,10,11,12
21,-3.6175916,0.7578868,0.18175939,0.4666827,0.45955354,0.45483232,0.45363814,0.45450324,0.4559632,0.4574268,0.46151233,0.41403046,0.45165783
22,-3.4906588,0.44462663,0.15545794,0.34687194,0.34080875,0.33799624,0.33791304,0.33927727,0.34105444,0.34268254,0.34639573,0.2858308,0.30910927
23,-3.3637257,-0.018417493,0.12728378,0.22103783,0.21680929,0.21625279,0.2172422,0.21885394,0.22061746,0.22204675,0.22474755,0.16797757,0.18445069
24,-3.2367926,-0.14931718,0.09761748,0.091686666,0.08976798,0.09149273,0.093371496,0.09495328,0.09639253,0.09731777,0.09863688,0.062649935,0.08202037
25,-3.1098595,0.06188197,0.06683284,-0.03864239,-0.038113505,-0.034393355,-0.031918213,-0.030623302,-0.029747069,-0.029521346,-0.029641002,-0.033798963,-0.011745155
26,-2.9829264,0.14196087,0.035289913,-0.16747437,-0.16469344,-0.15952379,-0.15680917,-0.1559977,-0.15581493,-0.15634823,-0.15767618,-0.12932765,-0.11903304
27,-2.8559935,-0.1972122,0.003327489,-0.2924825,-0.28792936,-0.28203547,-0.27945042,-0.2792316,-0.27974945,-0.28096515,-0.28306177,-0.2323483,-0.2526412
28,-2.7290604,-0.6507013,-0.02874124,-0.4115522,-0.40590966,-0.4000946,-0.39797276,-0.39835668,-0.3994643,-0.40117365,-0.40349996,-0.34738812,-0.4034906
29,-2.6021273,-0.74652135,-0.06063202,-0.5228212,-0.51687145,-0.51191115,-0.5105097,-0.5114111,-0.5129045,-0.5148478,-0.5168818,-0.4725921,-0.5456109
30,-2.4751945,-0.506661,-0.092090175,-0.6246965,-0.61921334,-0.6157583,-0.61523104,-0.61648744,-0.6181076,-0.62000275,-0.62133795,-0.60030663,-0.65538865
31,-2.3482614,-0.41363758,-0.12289004,-0.71585023,-0.7115002,-0.7099975,-0.71038187,-0.71178323,-0.7132596,-0.71485007,-0.71525943,-0.7201381,-0.7284019
32,-2.2213283,-0.72966796,-0.1528318,-0.7951977,-0.79246205,-0.79310584,-0.79432565,-0.7956487,-0.79674315,-0.7978365,-0.7972947,-0.8226385,-0.77983826
33,-2.0943952,-1.125833,-0.1817384,-0.8618666,-0.86099297,-0.86370635,-0.8655889,-0.86663187,-0.86717486,-0.8676678,-0.8663313,-0.9018605,-0.8301113
34,-1.9674622,-1.142732,-0.20945002,-0.9151621,-0.91614777,-0.9205992,-0.92290264,-0.9235155,-0.9234292,-0.9233171,-0.92147297,-0.956036,-0.8892736
35,-1.8405292,-0.8349042,-0.23582023,-0.9545331,-0.9571421,-0.96279097,-0.9652373,-0.9653426,-0.96465045,-0.9640205,-0.96201706,-0.9867326,-0.95184976
36,-1.7135961,-0.6928749,-0.26071048,-0.979548,-0.9833545,-0.9895207,-0.9918316,-0.9914328,-0.9902523,-0.9892651,-0.9874396,-0.99734306,-1.0029469
37,-1.586663,-0.9524734,-0.283987,-0.9898796,-0.99433345,-1.0002809,-1.0022093,-1.001388,-0.9999104,-0.9987714,-0.9973891,-0.99167514,-1.0284641
38,-1.45973,-1.2626364,-0.30551845,-0.9853047,-0.98980826,-0.99483335,-0.9961902,-0.9950895,-0.9935493,-0.9924769,-0.99169016,-0.97301674,-1.0220768
