,0,1,2,3,4,5,6,7,8,9,10,11,12
56,0.82506484,1.011298,-0.009189352,0.761946,0.8529698,0.93129146,0.96135306,0.99125963,1.000598,1.0025088,1.0010438,1.0026277,1.0073119
57,0.9519979,0.78605896,-0.008140892,0.78661716,0.7972361,0.8067593,0.7961417,0.7969323,0.79618907,0.7949731,0.7925818,0.7937742,0.78544027
58,1.0789309,0.5878126,-0.006876573,0.81125104,0.7412101,0.68307644,0.63093,0.60260475,0.5917801,0.5874369,0.58411956,0.5849207,0.58147985
59,1.205864,0.7882891,0.00091585517,0.9119221,0.8887986,0.8699147,0.85790724,0.85181886,0.83197576,0.8194934,0.81151044,0.81116325,0.8036387
60,1.332797,1.1788356,0.008406863,1.022164,1.0381035,1.0569092,1.0870744,1.1205643,1.1367079,1.1455394,1.1491042,1.1550127,1.1530259
61,1.45973,1.2626364,0.008594036,1.0822587,1.1854807,1.240227,1.2438588,1.2587762,1.259387,1.2592981,1.2576145,1.2619132,1.2558132
62,1.586663,0.9524734,0.010110766,0.9715407,0.95491433,0.966761,0.9565656,0.9645173,0.95723945,0.9515672,0.9483682,0.952071,0.94570386
63,1.7135961,0.6928749,0.011223748,0.86100495,0.7243477,0.69329476,0.6854265,0.69719535,0.6792565,0.66953176,0.66556406,0.66890717,0.66451836
64,1.8405292,0.8349042,0.011718854,0.94365,0.8845104,0.8489536,0.8291732,0.84257275,0.8499845,0.8537694,0.85383,0.85646296,0.8493674
65,1.9674622,1.142732,0.01221396,1.0272962,1.05255,1.0630012,1.0680623,1.0861583,1.0866569,1.0899227,1.0905799,1.0910021,1.088128
66,2.0943952,1.125833,0.012709066,0.97128165,0.941218,0.9478009,0.95122623,0.9685095,0.96777624,0.97044325,0.97114766,0.9712351,0.96818733
67,2.2213283,0.72966796,0.013126805,0.8526354,0.8266533,0.83260036,0.83439004,0.8508604,0.84889513,0.85096335,0.85171473,0.8514678,0.848246
68,2.3482614,0.41363758,0.01342608,0.7339891,0.71208835,0.7174003,0.71755385,0.73321134,0.73001486,0.7314832,0.7322818,0.7317009,0.72830397
69,2.4751945,0.506661,0.013725281,0.615343,0.5975236,0.6021998,0.60071754,0.6155623,0.61113435,0.61200345,0.6128489,0.6119342,0.60836315
70,2.6021273,0.74652135,0.01434733,0.4966969,0.4829594,0.48699915,0.48388168,0.49791345,0.4922538,0.49252385,0.49341628,0.49216753,0.4884219
71,2.7290604,0.6507013,0.016751856,0.37805074,0.36839473,0.37179887,0.367045,0.3802648,0.37337282,0.3730439,0.37398317,0.37240058,0.3684803
72,2.8559935,0.1972122,0.02045767,0.25940442,0.25382978,0.25659806,0.25020903,0.26261547,0.25449196,0.25356412,0.2545506,0.25263345,0.24853924
73,2.9829264,-0.14196087,0.023744643,0.14075835,0.13926564,0.14139776,0.13337252,0.14496657,0.13561174,0.13408446,0.13511786,0.13286686,0.12859812
74,3.1098595,-0.06188197,0.026627406,0.02211228,0.024700627,0.02619727,0.016536258,0.027317725,0.016730808,0.014604397,0.015684992,0.013100021,0.008656897
75,3.2367926,0.14931718,0.029942602,-0.096534,-0.089864,-0.08900292,-0.10029975,-0.090331174,-0.10215,-0.10487508,-0.103747815,-0.10666735,-0.11128458
76,3.3637257,0.018417493,0.033353597,-0.21518028,-0.20442866,-0.20420356,-0.21713611,-0.20798025,-0.2210308,-0.2243554,-0.22318074,-0.22643387,-0.23122588
77,3.4906588,-0.44462663,0.036764517,-0.33382648,-0.3189934,-0.3194046,-0.3339723,-0.32562914,-0.3399115,-0.34383476,-0.3426135,-0.346201,-0.3511671
78,3.6175916,-0.7578868,0.03982009,-0.45247233,-0.43342817,-0.4343577,-0.45011976,-0.44327822,-0.458792,-0.46331483,-0.46204594,-0.46594208,-0.47110823
79,3.7445247,-0.64240384,0.042238504,-0.56254584,-0.5466801,-0.544437,-0.5540572,-0.5418846,-0.5533187,-0.5565097,-0.55482686,-0.55738676,-0.5626848
80,3.8714578,-0.4118514,0.044629425,-0.67239535,-0.65993214,-0.6545165,-0.6579943,-0.63980925,-0.6477963,-0.64925057,-0.6464617,-0.64883256,-0.6540779
81,3.9983907,-0.52902454,0.04649684,-0.7822449,-0.77318364,-0.7645962,-0.761931,-0.7377334,-0.7422746,-0.7419925,-0.73809576,-0.74027824,-0.74547166
82,4.125324,-0.95284957,0.04836437,-0.89209455,-0.8864356,-0.87467587,-0.86586857,-0.8356575,-0.83675224,-0.83473325,-0.8297303,-0.8317231,-0.83686465
83,4.252257,-1.1941454,0.0502318,-1.0019444,-0.99855316,-0.98299044,-0.96598977,-0.9335821,-0.9311884,-0.9260797,-0.9205812,-0.92286813,-0.92780495
84,4.37919,-1.0017754,0.051162437,-0.9982599,-1.0052022,-0.99706084,-0.98579544,-0.9577083,-0.95765835,-0.9543269,-0.9483175,-0.9514425,-0.9562685
85,4.506123,-0.7143662,0.05217406,-0.9920655,-1.0118518,-1.0111318,-1.0056007,-0.98160094,-0.98407316,-0.98184305,-0.9760537,-0.9795695,-0.9847319
86,4.633056,-0.78304744,0.0531857,-0.9858706,-1.0185014,-1.0252016,-1.0254067,-1.0054934,-1.0104883,-1.009359,-1.00379,-1.007697,-1.013194
87,4.759989,-1.1363351,0.054197267,-0.97967625,-1.0251504,-1.0392717,-1.0452114,-1.0293866,-1.0369031,-1.0368751,-1.031527,-1.0358241,-1.041658
88,4.886922,-1.2802502,0.05520892,-0.9734814,-1.0317999,-1.0533426,-1.062926,-1.053279,-1.0633185,-1.06407,-1.0577922,-1.0639505,-1.0689586
89,5.013855,-0.99287987,0.05622056,-0.92315614,-0.962969,-0.9722664,-0.9821576,-0.972952,-0.9823091,-0.97977877,-0.978359,-0.9815864,-0.9847553
90,5.140788,-0.636742,0.05723211,-0.8474468,-0.8824904,-0.8894685,-0.89830935,-0.8885265,-0.8980185,-0.8954427,-0.89394,-0.89726645,-0.9005533
91,5.267721,-0.64969504,0.05824375,-0.771737,-0.80201244,-0.80667055,-0.81446123,-0.80410206,-0.8137276,-0.8111065,-0.8095206,-0.8129452,-0.8163506
92,5.3946543,-0.9302497,0.05925536,-0.6960274,-0.7215342,-0.7238724,-0.7306129,-0.7196765,-0.72943693,-0.7267699,-0.72510064,-0.72862494,-0.73214847
93,5.5215874,-0.9816221,0.060266986,-0.6203178,-0.6410561,-0.6410744,-0.64676523,-0.63525194,-0.64514655,-0.6424341,-0.6406815,-0.64430445,-0.64794517
94,5.6485205,-0.61193323,0.06127864,-0.5446085,-0.56057817,-0.55827546,-0.5629168,-0.55082685,-0.5608551,-0.5580981,-0.55626225,-0.55998343,-0.5637425
95,5.7754536,-0.20595157,0.061804995,-0.46889865,-0.48009974,-0.47547746,-0.47906885,-0.46640137,-0.47656444,-0.47376204,-0.47184256,-0.47566277,-0.4795405
96,5.902386,-0.1862145,0.06216991,-0.39318967,-0.39962268,-0.3926801,-0.3952212,-0.3819771,-0.3922738,-0.389426,-0.38742343,-0.3913427,-0.39533785
97,6.0293193,-0.42126626,0.062534824,-0.31748003,-0.31914395,-0.30988127,-0.31137285,-0.29755214,-0.3079833,-0.3050897,-0.30300406,-0.30702227,-0.31113556
98,6.1562524,-0.413063,0.06289965,-0.2417704,-0.23866604,-0.2270837,-0.22752485,-0.21312693,-0.22369304,-0.22075403,-0.21858457,-0.22270268,-0.22693315
99,6.2831855,9.854846e-07,0.06333089,-0.166061,-0.15818779,-0.14428528,-0.14367661,-0.12870231,-0.13940218,-0.13641763,-0.1341652,-0.13838178,-0.14273003
