,0,1,2,3,4,5,6,7,8,9,10,11,12
72,2.8559935,0.1972122,0.0034121908,-0.93127805,-0.59170294,-0.44268444,-0.33189094,-0.22108503,0.03914611,-0.104483575,0.16674912,0.21402347,0.31201023
73,2.9829264,-0.14196087,1.3212757,-0.79870015,-0.43514395,-0.45455387,-0.35298622,-0.30697483,-0.18366654,0.07336429,-0.043431163,-0.14807332,-0.152391
74,3.1098595,-0.06188197,3.4804268,0.6716539,0.6873975,0.63929915,0.5674659,0.3699413,-0.014063194,0.11473659,-0.015789866,-0.14966309,0.01656957
75,3.2367926,0.14931718,2.8488884,0.44289795,0.1806016,0.12638256,0.13591301,0.098968074,0.20279281,-0.05186078,0.08958924,-0.58109295,0.03070493
76,3.3637257,0.018417493,2.039137,-0.9792116,-0.87259054,-0.7301276,-0.6256989,-0.43594784,-0.19229539,-0.39878651,-0.087664485,-0.521557,-0.08879809
77,3.4906588,-0.44462663,3.5956287,-1.3653315,-0.8737712,-0.7983935,-0.674363,-0.58039707,-0.4919799,-0.44717595,-0.43557632,-0.9559194,-0.3762527
78,3.6175916,-0.7578868,6.068445,-0.533222,-0.2305789,-0.26356915,-0.41526115,-0.521645,-0.66163665,-0.21901128,-0.7109822,-0.94872487,-0.74998814
79,3.7445247,-0.64240384,7.6026554,-0.6203802,-0.59723234,-0.5634501,-0.66486824,-0.6670727,-0.60409576,-0.6382389,-0.63681686,-0.7197763,-0.59623104
80,3.8714578,-0.4118514,9.905062,-0.7851675,-0.401855,-0.33283642,-0.39865196,-0.5061268,-0.29912978,-0.31423756,-0.3859204,-0.48814213,-0.39551312
81,3.9983907,-0.52902454,12.91173,-0.10704025,-0.14088392,-0.24233273,-0.41012657,-0.5001225,-0.5374759,-0.2889919,-0.47118652,-0.6635572,-0.5210777
82,4.125324,-0.95284957,17.10332,0.28083435,-0.2791705,-0.46645,-0.76715934,-1.055573,-1.0980457,-1.1539097,-0.9583882,-0.7805139,-0.93678623
83,4.252257,-1.1941454,20.513063,0.470318,-0.03589201,-0.33268383,-0.6286744,-0.96870846,-0.9902728,-1.1949711,-1.2515858,-1.2326165,-1.1839709
84,4.37919,-1.0017754,23.166658,-0.9475897,-0.86410475,-1.0406001,-1.0954751,-1.0822301,-1.0016025,-0.91085625,-1.0307263,-1.2064668,-1.0564113
85,4.506123,-0.7143662,28.696726,0.3838388,-0.0019602776,-0.25062588,-0.43665397,-0.80391735,-0.8328174,-0.8214245,-0.7518071,-0.7351304,-0.7094837
86,4.633056,-0.78304744,31.054148,2.4635508,1.4787145,1.0362394,0.564582,-0.16278882,-0.435036,-0.32409856,-0.67637146,-0.4222871,-0.7387844
87,4.759989,-1.1363351,31.036707,-1.4364203,-1.4444499,-1.4368594,-1.502427,-1.6142354,-1.1144184,-0.8602009,-1.0724896,-1.4068681,-1.1649776
88,4.886922,-1.2802502,37.695137,-0.87558347,-1.1067653,-1.2474902,-1.3767327,-1.3941045,-1.4344257,-1.3330021,-1.272868,-1.5947381,-1.3076282
89,5.013855,-0.99287987,41.174995,-0.01610931,-0.16801405,-0.6117861,-0.72261894,-0.9782414,-1.0124363,-1.3510151,-1.0472745,-1.7068177,-0.97039753
90,5.140788,-0.636742,44.641983,-1.6350363,-0.84555006,-1.0630801,-0.8166894,-0.6885838,-0.6388019,-0.42690465,-0.6706799,-1.3459855,-0.6512981
91,5.267721,-0.64969504,54.520737,0.4936258,0.12486315,-0.21643093,-0.38975608,-0.6083073,-0.5623782,-0.31904027,-0.5921124,-0.9635087,-0.6086803
92,5.3946543,-0.9302497,54.357063,-0.35878357,-0.3748088,-0.7284777,-0.87946403,-1.0736623,-0.95163757,-1.1426792,-0.9334973,-1.4938737,-0.91872364
93,5.5215874,-0.9816221,60.073357,-1.7719382,-1.2183833,-1.1550066,-1.1540459,-1.1945119,-1.0352558,-1.103487,-1.0277051,-1.4168321,-1.011848
94,5.6485205,-0.61193323,66.89695,-0.50724393,-0.54815626,-0.49962643,-0.5141839,-0.7839131,-0.58605987,-0.65471077,-0.5901593,-0.8859559,-0.6250301
95,5.7754536,-0.20595157,71.345604,-2.9498098,-1.9018245,-1.148659,-0.4439019,-0.367989,-0.18763764,0.06340602,-0.18184173,0.32635486,-0.18837695
96,5.902386,-0.1862145,86.42623,-0.40110382,-0.66204786,-0.4395068,-0.41863334,-0.38839,-0.18150361,-0.21729466,-0.22169769,-0.5448533,-0.19960742
97,6.0293193,-0.42126626,92.81808,-0.91300565,-0.7420497,-0.57158685,-0.5176934,-0.5709004,-0.46542388,-0.72489357,-0.46428192,-1.6461335,-0.43718678
98,6.1562524,-0.413063,105.68722,-0.40064606,-0.30712843,-0.11425045,-0.25853813,-0.49129528,-0.39656097,-0.44458959,-0.44412506,-0.9691087,-0.41506916
99,6.2831855,9.854846e-07,108.57723,-0.61683255,-0.5774989,-0.45864132,-0.308648,-0.29355663,-0.050339058,0.07678798,0.036008,-0.7138139,0.007599309
