,0,1,2,3,4,5,6,7,8,9,10,11,12
0,-6.2831855,-9.854846e-07,0.15848535,0.14108603,0.10099958,0.04830204,0.04970522,0.020179844,0.017626446,0.014988063,0.012511158,0.04916654,0.010988705
1,-6.1562524,0.413063,0.20719662,0.24178444,0.28010643,0.35370708,0.3975163,0.3821083,0.3849608,0.38819146,0.39151755,0.42994496,0.39389217
2,-6.0293193,0.42126626,0.25616017,0.28521484,0.31868535,0.38665378,0.42546815,0.4124064,0.41663173,0.41922104,0.42047063,0.461009,0.42238843
3,-5.902386,0.1862145,0.3008078,0.33306903,0.26935893,0.23100792,0.23515566,0.21440932,0.21219663,0.20914853,0.20675734,0.24330817,0.20552504
4,-5.7754536,0.20595157,0.33874846,0.4356407,0.32286453,0.22745918,0.2148387,0.19185457,0.19129805,0.19024754,0.1905835,0.22570775,0.18919253
5,-5.6485205,0.61193323,0.36831155,0.5773736,0.582163,0.61173415,0.64313835,0.62033594,0.62088436,0.6216092,0.6216252,0.66510105,0.62248814
6,-5.5215874,0.9816221,0.38746428,0.7081392,0.8326284,0.94751596,0.9901989,0.978119,0.97846776,0.9797059,0.9801625,1.0123047,0.9818636
7,-5.3946543,0.9302497,0.39544865,0.79491127,0.87356514,0.9018716,0.9071553,0.901512,0.904226,0.9059016,0.90770626,0.920419,0.9086126
8,-5.267721,0.64969504,0.39495203,0.8401512,0.78639394,0.7248573,0.71185344,0.6889951,0.68469095,0.6809173,0.6784362,0.69472754,0.6764274
9,-5.140788,0.636742,0.3909689,0.88390756,0.72411436,0.64104456,0.6525947,0.63373405,0.63328314,0.6326577,0.63154745,0.6554371,0.631486
10,-5.013855,0.99287987,0.38710043,0.95828485,0.9208945,0.9441552,0.9786177,0.9720369,0.97727954,0.9801105,0.98186874,1.006487,0.98227346
11,-4.886922,1.2802502,0.38331172,1.0178034,1.1833485,1.296682,1.3295182,1.3063934,1.3038771,1.3016853,1.3007185,1.3336442,1.3005666
12,-4.759989,1.1363351,0.37659284,1.0128301,1.0657905,1.0881841,1.1206133,1.1024119,1.1050162,1.1061201,1.107139,1.1384823,1.1100894
13,-4.633056,0.78304744,0.36312112,0.97217155,0.892488,0.837325,0.8284055,0.8017535,0.7988677,0.797294,0.795783,0.8138086,0.7921744
14,-4.506123,0.7143662,0.34094808,0.9460958,0.8360915,0.7800611,0.7628757,0.74056554,0.738414,0.7378497,0.73720485,0.75266474,0.73586524
15,-4.37919,1.0017754,0.3126712,0.9467334,0.8827447,0.90130806,0.94362843,0.94934493,0.9588665,0.9635606,0.96698993,0.98729634,0.97289705
16,-4.252257,1.1941454,0.28580374,0.93452555,1.0572704,1.1763442,1.2310417,1.2184514,1.215703,1.2124184,1.209908,1.2352736,1.206591
17,-4.125324,0.95284957,0.2688434,0.86538726,0.97437614,0.99367803,0.9854547,0.9594442,0.9571655,0.9574866,0.95764375,0.99267304,0.95773137
18,-3.9983907,0.52902454,0.26614305,0.75731254,0.62024385,0.5076593,0.50622165,0.49777517,0.4998187,0.502328,0.50448066,0.53509796,0.5076198
19,-3.8714578,0.4118514,0.27656117,0.6521983,0.5762259,0.5097401,0.49437696,0.47398862,0.46349284,0.4570555,0.45273623,0.47033605,0.4469937
20,-3.7445247,0.64240384,0.29605487,0.5534507,0.58491725,0.6160973,0.62174445,0.6212604,0.6260883,0.6283511,0.62975156,0.6441838,0.6318432
21,-3.6175916,0.7578868,0.32064041,0.444843,0.5366517,0.66384184,0.70310885,0.7094937,0.71893805,0.72360575,0.72659296,0.74285305,0.7307769
22,-3.4906588,0.44462663,0.34714428,0.32187954,0.3888579,0.484313,0.50879973,0.49157146,0.48473534,0.48032695,0.47737136,0.49885175,0.47339666
23,-3.3637257,-0.018417493,0.37270185,0.19998883,0.07152806,-0.01533021,-0.020985652,-0.031982683,-0.031499226,-0.0308944,-0.030178046,-0.009156365,-0.029168375
24,-3.2367926,-0.14931718,0.39524004,0.09406265,-0.05602099,-0.15009154,-0.15036206,-0.15783194,-0.15518422,-0.15383089,-0.15298125,-0.1434591,-0.15232825
25,-3.1098595,0.06188197,0.41438505,-0.0065187607,0.06553714,0.10571675,0.10903068,0.09135095,0.08590148,0.08241278,0.08019712,0.09180449,0.0786423
26,-2.9829264,0.14196087,0.43068278,-0.1234609,-0.0121215135,0.0733829,0.10379942,0.10485218,0.110752024,0.113162756,0.11471894,0.13216136,0.117550604
27,-2.8559935,-0.1972122,0.44345266,-0.26292977,-0.25879097,-0.2149191,-0.17971109,-0.1871331,-0.18497868,-0.18379378,-0.18335989,-0.17296381,-0.18455273
28,-2.7290604,-0.6507013,0.44998658,-0.4079493,-0.5242286,-0.6062816,-0.61220896,-0.6382703,-0.6429715,-0.64418876,-0.64453256,-0.6283236,-0.6438251
29,-2.6021273,-0.74652135,0.44728723,-0.5311643,-0.6171155,-0.7234957,-0.7499468,-0.77197,-0.76986635,-0.7689375,-0.76848036,-0.73781407,-0.7672573
30,-2.4751945,-0.506661,0.43468165,-0.6271057,-0.53336394,-0.46309513,-0.45113719,-0.4715595,-0.47500095,-0.47738558,-0.47892335,-0.45549783,-0.4826967
