,0,1,2,3,4,5,6,7,8,9,10,11,12
86,4.633056,-0.78304744,3.7470808,-0.91301996,-0.72047246,-0.8001768,-0.9415363,-0.860402,-0.80585545,-0.7818695,-0.881976,-0.85970956,-0.7833594
87,4.759989,-1.1363351,3.6101227,-0.99257785,-1.2454565,-1.1412873,-0.7126888,-1.2431523,-1.1192033,-1.1378883,-0.753607,-1.0598681,-1.1365786
88,4.886922,-1.2802502,4.0203643,-1.070928,-1.4942305,-1.2630441,-1.2049779,-1.2498049,-1.4585435,-1.2809079,-1.1857417,-1.2457538,-1.280423
89,5.013855,-0.99287987,3.132584,-1.1159812,-1.1649402,-1.0078094,-1.1794978,-0.870586,-1.0594423,-0.9935735,-1.1041458,-0.92202985,-0.99261296
90,5.140788,-0.636742,4.1330414,-0.3406232,-0.70581305,-0.6285685,-0.6783399,-0.59716994,-0.655275,-0.63686156,-1.0119066,-0.6815038,-0.6370721
91,5.267721,-0.64969504,4.1361046,-0.649658,-0.6610044,-0.6413307,-0.8208513,-0.6669975,-0.71103007,-0.64992017,-0.58306795,-0.5811112,-0.64960015
92,5.3946543,-0.9302497,4.6197405,-0.6664242,-0.94553316,-0.9211468,-0.8819396,-0.9629518,-1.0883901,-0.9308701,-1.2826774,-0.87092674,-0.9303725
93,5.5215874,-0.9816221,3.7030218,-0.9677325,-1.2146794,-0.9765347,-1.116764,-0.8786015,-0.98819596,-0.9814102,-0.83496547,-1.0204233,-0.9813248
94,5.6485205,-0.61193323,3.1533136,-0.93603307,-0.6539501,-0.61003,-0.5694453,-0.48003387,-0.59143066,-0.6121482,-0.30555695,-0.6808286,-0.6117788
95,5.7754536,-0.20595157,4.4518514,0.15161149,-0.16017953,-0.20451562,-0.3927481,-0.16754767,-0.22950828,-0.20748477,-0.5526194,-0.16253445,-0.20614034
96,5.902386,-0.1862145,2.7706673,-0.15466459,-0.23034945,-0.17576204,-0.0682717,-0.114864476,-0.100777805,-0.18618338,-0.40836543,-0.2847344,-0.18603885
97,6.0293193,-0.42126626,3.481977,-0.5763853,-0.6410618,-0.42395362,-0.31015956,-0.3407692,-0.46487552,-0.42128298,-0.07057965,-0.39973286,-0.4211849
98,6.1562524,-0.413063,2.9326477,-0.25825995,-0.43550578,-0.43403694,-0.53826433,-0.30035013,-0.1906671,-0.41338125,-0.60357696,-0.4411972,-0.4132294
99,6.2831855,9.854846e-07,4.394848,0.11515491,0.025647854,0.011873738,-0.25026858,0.17145348,0.16963714,0.00014962628,0.19663447,0.10272559,-4.929118e-05
