,0,1,2,3,4,5,6,7
64,4.061857,1.4201956,0.16626874,0.19030517,0.30651677,0.43749383,0.5680184,0.68946004
65,4.125324,1.5292288,0.12215435,0.2489694,0.37347722,0.51011086,0.64564246,0.77045774
66,4.1887903,1.6192946,0.15561077,0.30711132,0.43104064,0.5711026,0.709466,0.8367592
67,4.252257,1.6721454,0.14489126,0.32201377,0.44899422,0.593227,0.7400441,0.86920464
68,4.3157234,1.682682,0.08925217,0.30367827,0.43344462,0.5827285,0.7312658,0.86489654
69,4.37919,1.6608953,0.07615187,0.2578405,0.38707066,0.54073906,0.6927181,0.83086467
70,4.4426565,1.627933,0.111382104,0.2058751,0.33721352,0.49370584,0.65067416,0.7937194
71,4.506123,1.6078289,0.18402967,0.17267218,0.30338544,0.4614065,0.6239628,0.7697933
72,4.5695896,1.6181121,0.27211326,0.17638981,0.30676472,0.46595153,0.63473266,0.78007495
73,4.633056,1.6629595,0.3085674,0.21578574,0.3471884,0.5103351,0.6815195,0.82537043
74,4.6965227,1.7315489,0.34355336,0.2897005,0.4185524,0.5823481,0.75670683,0.9000145
75,4.759989,1.8022656,0.39964586,0.36881924,0.49555433,0.6606481,0.83473253,0.9806969
76,4.8234553,1.8511146,0.4235891,0.4254955,0.5526737,0.72210956,0.89605916,1.0431966
77,4.886922,1.8610663,0.44000214,0.45406127,0.577382,0.74718094,0.9205716,1.0685757
78,4.9503884,1.8286983,0.42120516,0.43913525,0.56047994,0.73338354,0.9054574,1.0555555
79,5.013855,1.7655412,0.40005505,0.39837894,0.5171672,0.6928774,0.8643712,1.0143356
80,5.0773215,1.6936088,0.42343044,0.35003465,0.46926594,0.644747,0.81664586,0.9662485
81,5.140788,1.6368505,0.43653673,0.31758162,0.4390623,0.61739254,0.78839374,0.9322151
82,5.2042546,1.611856,0.39929378,0.3185084,0.44715452,0.6224698,0.79139704,0.93258584
83,5.267721,1.6214324,0.4194864,0.3561444,0.4925124,0.66516733,0.83340704,0.9700476
84,5.3311877,1.6535554,0.3883714,0.42060632,0.5625925,0.73159933,0.89728516,1.0335016
85,5.3946543,1.6861,0.22310305,0.4885953,0.6362098,0.8024795,0.9650204,1.1000398
86,5.458121,1.695514,0.16354454,0.53813344,0.6877799,0.8532218,1.0103549,1.1432925
87,5.5215874,1.6660478,0.24706817,0.5525995,0.7030197,0.86709833,1.0193759,1.148395
88,5.585054,1.5959547,0.35396016,0.5314048,0.6835547,0.8421953,0.99078476,1.1145684
89,5.6485205,1.4982395,0.36991417,0.48589307,0.6373114,0.7906256,0.9373443,1.0552245
90,5.711987,1.3956671,0.3852949,0.43960953,0.58930403,0.7370585,0.8825748,0.9941095
91,5.7754536,1.3119733,0.44019723,0.4156089,0.5615092,0.7039989,0.84769523,0.9524354
92,5.8389196,1.2627037,0.5912127,0.42952752,0.5695923,0.7073282,0.8475195,0.94509876
93,5.902386,1.2492404,0.66471744,0.4831187,0.61673445,0.74762666,0.8823164,0.9731449
94,5.9658527,1.2583555,0.609624,0.5605578,0.687495,0.81260705,0.9404696,1.025057
95,6.0293193,1.26745,0.54917485,0.63947743,0.7607835,0.8797624,0.9990047,1.0790106
96,6.092786,1.2534481,0.5163505,0.6979206,0.8140436,0.9246292,1.0342774,1.1092135
97,6.1562524,1.2018805,0.5398989,0.7197638,0.8291077,0.93200517,1.033395,1.1005466
98,6.219719,1.1126134,0.6125345,0.70666295,0.80559975,0.90145564,0.993875,1.0548033
99,6.2831855,0.9999996,0.6373719,0.6700753,0.7595286,0.84910095,0.9309528,0.9864851
