,0
188,9.024934768676758
189,11.065522193908691
190,8.923688888549805
191,9.422892570495605
192,9.124811172485352
193,8.681709289550781
194,11.056442260742188
195,8.96214485168457
196,9.51603889465332
197,8.216385841369629
198,12.257957458496094
199,11.022207260131836
200,15.424518585205078
201,12.70768928527832
202,9.714366912841797
203,11.807666778564453
204,7.9524383544921875
205,17.038103103637695
206,10.379922866821289
207,10.834152221679688
208,9.296014785766602
209,7.638748645782471
210,7.847039699554443
211,7.351736068725586
212,7.529254913330078
213,17.860321044921875
214,7.1330413818359375
215,21.420894622802734
216,7.526403427124023
217,6.646346569061279
218,6.4190168380737305
219,10.680850982666016
220,6.297201156616211
221,6.232570648193359
222,5.923652648925781
223,7.804648399353027
224,16.581071853637695
225,14.883569717407227
226,7.391673564910889
227,6.262414932250977
228,5.911348819732666
229,6.603104591369629
230,5.714015007019043
231,5.460788249969482
232,12.792259216308594
233,25.144302368164062
234,8.236225128173828
235,16.5861873626709
236,9.164671897888184
237,5.472952365875244
238,5.976503372192383
239,7.405620574951172
240,5.085840702056885
241,4.710333347320557
242,4.545208930969238
243,4.8259758949279785
244,4.626245021820068
245,4.581888675689697
246,5.330245018005371
247,4.766036033630371
248,4.474153995513916
249,4.299663543701172
250,4.255774021148682
251,5.197038173675537
252,24.168657302856445
253,30.027780532836914
254,8.296874046325684
255,7.028162956237793
256,7.478435516357422
257,3.978167772293091
258,4.620025634765625
259,3.801332473754883
260,4.357759475708008
261,4.324364185333252
262,3.6896750926971436
263,3.74507212638855
264,3.5304555892944336
265,3.560119152069092
266,6.584131717681885
267,15.801860809326172
268,10.741701126098633
269,4.71786642074585
270,4.798540115356445
271,4.554390907287598
272,3.5296592712402344
273,3.1776061058044434
274,3.208868980407715
275,3.0871012210845947
276,4.365920066833496
277,13.81399154663086
278,23.86908721923828
279,3.3775277137756348
280,3.972353458404541
281,3.401799201965332
282,4.0187225341796875
283,3.638838768005371
284,2.790292263031006
285,2.982046604156494
286,3.540471076965332
287,3.4196393489837646
288,3.600463390350342
289,3.299211263656616
290,3.077518939971924
291,29.457420349121094
292,14.166130065917969
293,9.149836540222168
294,8.587413787841797
295,4.380397319793701
296,4.758694171905518
297,3.899080753326416
298,3.233037233352661
299,2.378509521484375
300,2.36401629447937
301,2.688945770263672
302,3.796351432800293
303,5.088448524475098
304,5.629915714263916
305,3.5263671875
306,5.547311782836914
307,4.213758945465088
308,2.760408401489258
309,2.011913299560547
310,2.0160574913024902
311,1.8771811723709106
312,6.010135173797607
313,12.956603050231934
314,7.751178741455078
315,3.4219472408294678
316,3.3076868057250977
317,2.1412312984466553
318,1.833308458328247
319,1.862685203552246
320,1.717935562133789
321,2.03816556930542
322,3.644476890563965
323,2.2680516242980957
324,6.54202938079834
325,3.208120822906494
326,8.86526870727539
327,9.017801284790039
328,1.9477570056915283
329,2.309227228164673
330,5.331957817077637
331,1.8361179828643799
332,5.84066104888916
333,1.7003155946731567
334,4.022072792053223
335,1.6525543928146362
336,1.5112781524658203
337,1.9255421161651611
338,1.6972143650054932
339,7.6014404296875
340,6.063725471496582
341,8.117450714111328
342,3.189228057861328
343,1.3995752334594727
344,4.097269535064697
345,3.2770166397094727
346,1.4098265171051025
347,11.701728820800781
348,3.1058309078216553
349,6.629767894744873
350,3.3108978271484375
351,2.07623291015625
352,1.127667784690857
353,1.1745433807373047
354,4.087569236755371
355,3.06483793258667
356,1.697300910949707
357,1.5078470706939697
358,1.0443224906921387
359,1.3951772451400757
360,16.670799255371094
361,3.7367734909057617
362,2.1932570934295654
363,6.316364288330078
364,3.1995627880096436
365,1.5013272762298584
366,1.8816978931427002
367,2.785937547683716
368,4.77988862991333
369,1.0833330154418945
370,1.1855084896087646
371,1.1759772300720215
372,1.367484211921692
373,1.4712607860565186
374,2.725534677505493
375,12.427810668945312
376,8.434022903442383
377,4.427289962768555
378,8.27021598815918
379,1.77290940284729
380,1.2569048404693604
381,1.1226017475128174
382,0.8789870738983154
383,1.2611223459243774
384,0.826738715171814
385,1.2539938688278198
386,1.0563032627105713
387,0.7198226451873779
388,0.7478436231613159
389,1.0841567516326904
390,3.7106266021728516
391,8.408872604370117
392,4.669754981994629
393,1.2478547096252441
394,2.832803964614868
395,1.256506085395813
396,1.2383602857589722
397,0.6768304705619812
398,1.1962575912475586
399,1.189440369606018
400,3.654653310775757
401,3.655888795852661
402,12.205395698547363
403,1.157373309135437
404,3.0669217109680176
405,0.9887679815292358
406,0.6337080597877502
407,0.9137303233146667
408,1.5455056428909302
409,21.877199172973633
410,25.741300582885742
411,13.764195442199707
412,7.173187732696533
413,3.4109435081481934
414,1.1902706623077393
415,0.976819634437561
416,0.7959654331207275
417,0.531115710735321
418,0.5652057528495789
419,0.5449641942977905
420,0.4896978735923767
421,0.6328606605529785
422,0.5172826051712036
423,0.5644775629043579
424,1.2906395196914673
425,0.617120623588562
426,0.46962636709213257
427,0.5348841547966003
428,0.43977516889572144
429,0.4678199887275696
430,1.1987888813018799
431,13.984362602233887
432,2.230346918106079
433,0.7754880785942078
434,1.8813531398773193
435,3.011141538619995
436,7.419920444488525
437,3.1903493404388428
438,2.0096592903137207
439,0.8191147446632385
440,0.40797656774520874
441,0.3768811821937561
442,0.40713581442832947
443,0.37652671337127686
444,0.6722027659416199
445,4.156529426574707
446,0.7373924255371094
447,2.1398069858551025
448,1.1323986053466797
449,0.5095449090003967
450,0.33080923557281494
451,2.291367769241333
452,21.764694213867188
453,16.929075241088867
454,10.453630447387695
455,5.529314994812012
456,0.5604405403137207
457,1.0803642272949219
458,1.1695281267166138
459,0.619779109954834
460,0.4276294410228729
461,0.3387785255908966
462,0.3228597939014435
463,0.3132885694503784
464,0.29656916856765747
465,0.2998407483100891
466,0.40930411219596863
467,1.0416947603225708
468,7.017736911773682
469,15.324663162231445
470,11.557623863220215
471,6.805810451507568
472,2.019714832305908
473,0.6591762900352478
474,0.5845279693603516
475,0.4298047423362732
476,0.37040823698043823
477,1.9254636764526367
478,6.1725664138793945
479,0.7584073543548584
480,0.7420985698699951
481,2.939647674560547
482,1.934049129486084
483,0.4725646674633026
484,1.5673584938049316
485,0.2796790599822998
486,0.26105108857154846
487,0.4207350015640259
488,6.686830997467041
489,12.037005424499512
490,7.300316333770752
491,4.189471244812012
492,0.5393148064613342
493,0.49618420004844666
494,0.37769436836242676
495,0.35533666610717773
496,0.3385286331176758
497,0.35282158851623535
498,0.5475980043411255
499,0.23886898159980774
500,0.24244104325771332
501,2.6587018966674805
