,relu,siren,snake,finer,fkan
56,0.18185997009277344,0.02792169339954853,0.027767447754740715,0.0156490970402956,0.02820616587996483
57,0.17629340291023254,0.028058728203177452,0.02747621387243271,0.01546403393149376,0.027345040813088417
58,0.17105329036712646,0.028179939836263657,0.027245549485087395,0.015311677008867264,0.028366200625896454
59,0.16623030602931976,0.028242459520697594,0.027064919471740723,0.015176472254097462,0.028956597670912743
60,0.16180148720741272,0.028220785781741142,0.02691490203142166,0.015042748302221298,0.027697378769516945
61,0.15773892402648926,0.028111286461353302,0.026746686547994614,0.014896539971232414,0.0270877406001091
62,0.1536470204591751,0.027929821982979774,0.026614956557750702,0.014727451838552952,0.02720067650079727
63,0.14967454969882965,0.027704555541276932,0.026520278304815292,0.014529859647154808,0.026899537071585655
64,0.14614346623420715,0.027467098087072372,0.02640163153409958,0.014303578063845634,0.02729368582367897
65,0.1430882066488266,0.027244601398706436,0.026304496452212334,0.014053627848625183,0.028063876554369926
66,0.1404908001422882,0.027054794132709503,0.026248710229992867,0.013788730837404728,0.027563296258449554
67,0.13817466795444489,0.026904499158263206,0.026206068694591522,0.013519402593374252,0.02655913680791855
68,0.1358853131532669,0.026791414245963097,0.026165615767240524,0.013255715370178223,0.026298783719539642
69,0.13370423018932343,0.026707710698246956,0.026131978258490562,0.01300552487373352,0.026201151311397552
70,0.1318373829126358,0.026644166558980942,0.026134289801120758,0.012773408554494381,0.026123356074094772
71,0.13030309975147247,0.026593424379825592,0.026155216619372368,0.012560815550386906,0.026453353464603424
72,0.1289573460817337,0.02655169926583767,0.026171965524554253,0.01236680243164301,0.02642487734556198
73,0.12752200663089752,0.026518816128373146,0.026202542707324028,0.012189275585114956,0.02580476738512516
74,0.12594769895076752,0.02649686299264431,0.026230745017528534,0.012025854550302029,0.02543182112276554
75,0.12472647428512573,0.026488294824957848,0.026236724108457565,0.011874468065798283,0.025335093960165977
76,0.12372224777936935,0.026494137942790985,0.026225239038467407,0.01173320971429348,0.025318767875432968
77,0.12274434417486191,0.02651297114789486,0.026200994849205017,0.011600181460380554,0.02563854679465294
78,0.1214299276471138,0.02654079906642437,0.026167413219809532,0.01147332601249218,0.02586224488914013
79,0.12002202868461609,0.026571882888674736,0.026116468012332916,0.011350521817803383,0.02558671124279499
80,0.11877425760030746,0.026600031182169914,0.026054825633764267,0.011230060830712318,0.02531817927956581
81,0.11760880798101425,0.02661999873816967,0.02599160559475422,0.011111042462289333,0.025292331352829933
82,0.1162373498082161,0.02662857435643673,0.025921769440174103,0.010993633419275284,0.025338804349303246
83,0.11468386650085449,0.02662501111626625,0.025858454406261444,0.010878884233534336,0.025516076013445854
84,0.11324266344308853,0.026610808447003365,0.0258093923330307,0.010768130421638489,0.025616154074668884
85,0.11200632154941559,0.026588983833789825,0.025770768523216248,0.010662291198968887,0.02540275827050209
86,0.11077558249235153,0.026563048362731934,0.025742748752236366,0.010561270639300346,0.02515132538974285
87,0.10944594442844391,0.026536090299487114,0.025726698338985443,0.010463838465511799,0.025028400123119354
88,0.10832630097866058,0.026510147377848625,0.025723500177264214,0.0103679234161973,0.024975823238492012
89,0.10720619559288025,0.026486068964004517,0.025725049898028374,0.010271205566823483,0.025035925209522247
90,0.10600367933511734,0.026463814079761505,0.025730757042765617,0.010171777568757534,0.025051172822713852
91,0.10483590513467789,0.02644294500350952,0.0257400032132864,0.010068572126328945,0.024858249351382256
92,0.10372472554445267,0.026423191651701927,0.02574634924530983,0.009961530566215515,0.024642368778586388
93,0.10257913172245026,0.026404760777950287,0.02575141377747059,0.009851423092186451,0.024530643597245216
94,0.10140968859195709,0.02638835832476616,0.025757908821105957,0.009739462286233902,0.024492178112268448
95,0.1003057062625885,0.026374902576208115,0.025767363607883453,0.009627022780478,0.024512549862265587
96,0.09927331656217575,0.026365121826529503,0.025778016075491905,0.009515315294265747,0.024452263489365578
97,0.09822580963373184,0.026359202340245247,0.025789698585867882,0.009405238553881645,0.024248527362942696
98,0.09714695066213608,0.026356590911746025,0.02580086886882782,0.00929742120206356,0.0240532997995615
99,0.09609981626272202,0.026356061920523643,0.02580786868929863,0.009192279540002346,0.02394002117216587
100,0.09508678317070007,0.0263560488820076,0.025810865685343742,0.009090104140341282,0.023902511224150658
101,0.09403840452432632,0.026354990899562836,0.025807751342654228,0.008991147391498089,0.02389656752347946
102,0.09293510019779205,0.02635173685848713,0.025797804817557335,0.008895632810890675,0.02379859797656536
103,0.09183986485004425,0.026345714926719666,0.02578222192823887,0.008803795091807842,0.023616250604391098
104,0.09076768904924393,0.026336969807744026,0.025762151926755905,0.008715763688087463,0.02345646172761917
105,0.08966628462076187,0.02632603980600834,0.025738175958395004,0.008631548844277859,0.02333940379321575
106,0.08852454274892807,0.026313725858926773,0.025712545961141586,0.008550972677767277,0.023249194025993347
107,0.0874013677239418,0.02630084939301014,0.025689220055937767,0.00847366638481617,0.023123642429709435
108,0.08631090074777603,0.02628808282315731,0.025669414550065994,0.008399139158427715,0.02291177771985531
109,0.08520539849996567,0.026275893673300743,0.0256538987159729,0.008326810784637928,0.02267918549478054
110,0.08408025652170181,0.026264557614922523,0.02564198523759842,0.00825610663741827,0.022483963519334793
111,0.08297443389892578,0.02625422365963459,0.025632578879594803,0.008186565712094307,0.022329334169626236
112,0.08188838511705399,0.026245005428791046,0.025625307112932205,0.008117882534861565,0.022179121151566505
113,0.0807756632566452,0.02623702771961689,0.025620201602578163,0.00804995745420456,0.02196953259408474
114,0.07963605970144272,0.02623041532933712,0.025616545230150223,0.00798287894576788,0.02172367461025715
115,0.07850021868944168,0.026225246489048004,0.025613801553845406,0.007916855625808239,0.021503746509552002
116,0.0773770809173584,0.02622148022055626,0.025612572208046913,0.007852165959775448,0.021322602406144142
117,0.07623903453350067,0.026218894869089127,0.025612708181142807,0.007789039984345436,0.02115533873438835
118,0.07508429139852524,0.02621712163090706,0.025614043697714806,0.007727615535259247,0.020952198654413223
119,0.07394067943096161,0.02621563896536827,0.025616221129894257,0.00766779575496912,0.02072426676750183
120,0.0728091225028038,0.02621391974389553,0.025619124993681908,0.0076093352399766445,0.02052212506532669
121,0.07165422290563583,0.026211503893136978,0.02562243491411209,0.007551813498139381,0.02035638317465782
122,0.0704771876335144,0.026208102703094482,0.0256253220140934,0.007494806312024593,0.020201530307531357
123,0.06929704546928406,0.026203641667962074,0.025626415386795998,0.007437901105731726,0.020016474649310112
124,0.06810813397169113,0.02619823068380356,0.025625409558415413,0.0073808347806334496,0.019812075421214104
125,0.06690123677253723,0.026192130520939827,0.0256231427192688,0.007323483470827341,0.019624631851911545
126,0.06569337844848633,0.0261856522411108,0.025620069354772568,0.007265874184668064,0.01945979706943035
127,0.0644998773932457,0.026179103180766106,0.02561626397073269,0.007208118215203285,0.019297465682029724
128,0.06331264227628708,0.026172727346420288,0.025612058117985725,0.007150416728109121,0.01911621354520321
129,0.06212526187300682,0.026166677474975586,0.025608209893107414,0.007092965766787529,0.01893574185669422
130,0.06094770133495331,0.02616105228662491,0.025605235248804092,0.0070359716191887856,0.018777865916490555
131,0.059780340641736984,0.0261558648198843,0.02560313232243061,0.006979587487876415,0.01863849349319935
132,0.05860669165849686,0.026151105761528015,0.025601625442504883,0.006923937704414129,0.018497375771403313
133,0.05743196979165077,0.026146726682782173,0.02560087852180004,0.006869075819849968,0.01834888383746147
134,0.056288037449121475,0.02614264376461506,0.025600921362638474,0.00681502278894186,0.018213627859950066
135,0.05519217997789383,0.026138756424188614,0.025601349771022797,0.006761739030480385,0.01810077205300331
136,0.05413924530148506,0.026134947314858437,0.025601902976632118,0.006709163077175617,0.018002009019255638
137,0.05314129590988159,0.026131095364689827,0.02560289390385151,0.006657217163592577,0.017901623621582985
138,0.05218182131648064,0.02612707018852234,0.02560463361442089,0.006605834700167179,0.01780129224061966
139,0.051249876618385315,0.026122799143195152,0.025606943294405937,0.006554991006851196,0.017709387466311455
140,0.05032939836382866,0.026118244975805283,0.025609321892261505,0.006504645571112633,0.017623791471123695
141,0.04942885413765907,0.026113420724868774,0.02561159059405327,0.006454812362790108,0.017535381019115448
142,0.048554256558418274,0.02610839530825615,0.02561386115849018,0.006405515596270561,0.01744297333061695
143,0.04770847037434578,0.026103269308805466,0.025615917518734932,0.006356775760650635,0.01735786907374859
144,0.046899016946554184,0.026098152622580528,0.025617331266403198,0.006308653391897678,0.01728365384042263
145,0.046116217970848083,0.02609316073358059,0.02561802789568901,0.006261202972382307,0.017212653532624245
146,0.04534970223903656,0.026088370010256767,0.025618163868784904,0.00621448690071702,0.017135335132479668
147,0.04459771886467934,0.02608383819460869,0.025617804378271103,0.006168561056256294,0.01705564372241497
148,0.043866608291864395,0.026079582050442696,0.025616927072405815,0.006123481318354607,0.016980834305286407
149,0.04315600171685219,0.026075592264533043,0.0256157536059618,0.006079274229705334,0.016910172998905182
150,0.04247217997908592,0.026071833446621895,0.02561461366713047,0.006035986822098494,0.016837403178215027
151,0.04181613773107529,0.026068277657032013,0.02561354637145996,0.005993620026856661,0.016764139756560326
152,0.04117623344063759,0.026064857840538025,0.025612367317080498,0.005952163599431515,0.016696419566869736
153,0.040542688220739365,0.02606152929365635,0.02561115473508835,0.005911591462790966,0.016633236780762672
154,0.03992297872900963,0.026058239862322807,0.02561013400554657,0.005871819797903299,0.01656894013285637
155,0.03932798653841019,0.026054944843053818,0.025609318166971207,0.005832759663462639,0.016505612060427666
156,0.03876398876309395,0.02605159766972065,0.025608522817492485,0.005794324912130833,0.016452210023999214
157,0.03823763132095337,0.026048187166452408,0.025607725605368614,0.005756404250860214,0.016410719603300095
158,0.03775676339864731,0.026044700294733047,0.02560708485543728,0.0057189189828932285,0.01637464575469494
159,0.037320610135793686,0.026041146367788315,0.025606589391827583,0.005681836511939764,0.016339896246790886
160,0.03689713776111603,0.02603755332529545,0.025606121867895126,0.005645157769322395,0.01630883663892746
161,0.03648664057254791,0.026033949106931686,0.02560565620660782,0.005608915351331234,0.016281699761748314
162,0.036088407039642334,0.02603038027882576,0.02560526318848133,0.0055731819011271,0.016255220398306847
163,0.03570399060845375,0.026026887819170952,0.025604823604226112,0.005538047291338444,0.016229458153247833
164,0.035328611731529236,0.0260235033929348,0.02560419961810112,0.005503590684384108,0.016208630055189133
165,0.034980203956365585,0.02602025493979454,0.02560345269739628,0.005469880532473326,0.016192685812711716
166,0.03464530035853386,0.02601715549826622,0.025602683424949646,0.005436946637928486,0.016176674515008926
167,0.03433103486895561,0.026014195755124092,0.025601841509342194,0.005404799245297909,0.016158288344740868
168,0.03403158113360405,0.02601136639714241,0.0256008580327034,0.005373414605855942,0.016140084713697433
169,0.033749617636203766,0.026008639484643936,0.02559983916580677,0.005342752672731876,0.016122855246067047
170,0.03348938748240471,0.026005974039435387,0.025598939508199692,0.005312774796038866,0.016103973612189293
171,0.03322387486696243,0.026003338396549225,0.02559814788401127,0.005283434875309467,0.016082240268588066
172,0.03296659514307976,0.026000695303082466,0.025597427040338516,0.005254719872027636,0.01605898328125477
173,0.03272269666194916,0.02599800005555153,0.025596830993890762,0.005226606037467718,0.01603415235877037
174,0.03249192237854004,0.02599523961544037,0.025596383959054947,0.005199107341468334,0.016006773337721825
175,0.03228067606687546,0.025992397218942642,0.025596022605895996,0.005172231700271368,0.015978598967194557
176,0.03206312656402588,0.025989480316638947,0.025595707818865776,0.005145995412021875,0.01595260202884674
177,0.03184407204389572,0.025986503809690475,0.025595473125576973,0.00512042036280036,0.015928596258163452
178,0.03162272647023201,0.025983495637774467,0.0255952849984169,0.005095500033348799,0.015904201194643974
179,0.031425997614860535,0.025980500504374504,0.025595063343644142,0.005071242805570364,0.015878910198807716
180,0.031245006248354912,0.025977538898587227,0.025594796985387802,0.005047612823545933,0.015853647142648697
181,0.031085938215255737,0.025974653661251068,0.02559453621506691,0.0050245895981788635,0.01582844741642475
182,0.03093167394399643,0.025971874594688416,0.02559424564242363,0.005002147052437067,0.015803450718522072
183,0.030783914029598236,0.025969214737415314,0.025593837723135948,0.004980237223207951,0.015780268236994743
184,0.03064189851284027,0.025966672226786613,0.025593318045139313,0.004958835430443287,0.01575961895287037
185,0.03050682507455349,0.025964243337512016,0.025592710822820663,0.004937927704304457,0.01574016362428665
186,0.030377021059393883,0.02596190944314003,0.025592003017663956,0.004917468409985304,0.015721004456281662
187,0.030254270881414413,0.025959648191928864,0.025591177865862846,0.004897461272776127,0.015703000128269196
188,0.030136197805404663,0.025957422330975533,0.02559030055999756,0.004877867177128792,0.015686562284827232
189,0.030032889917492867,0.025955218821763992,0.02558942511677742,0.004858680069446564,0.015671202912926674
190,0.029932577162981033,0.025953011587262154,0.025588547810912132,0.004839870147407055,0.015657400712370872
191,0.0298481322824955,0.02595078945159912,0.025587689131498337,0.004821401555091143,0.015646040439605713
192,0.029742611572146416,0.02594854310154915,0.025586925446987152,0.004803256131708622,0.015636615455150604
193,0.0296732559800148,0.025946278125047684,0.02558624930679798,0.004785391502082348,0.015628304332494736
194,0.029551781713962555,0.025944001972675323,0.02558562159538269,0.00476780254393816,0.015621425583958626
195,0.02958029694855213,0.02594173140823841,0.02558504231274128,0.004750469699501991,0.015615923330187798
196,0.029500864446163177,0.02593948319554329,0.02558453008532524,0.004733388312160969,0.015610684640705585
197,0.02994159236550331,0.02593727596104145,0.025584084913134575,0.0047165569849312305,0.01560533232986927
198,0.02989860251545906,0.025935115292668343,0.025583647191524506,0.004699983634054661,0.015600361861288548
199,0.029912857338786125,0.02593301236629486,0.025583257898688316,0.004683658946305513,0.015595397911965847
200,0.029054319486021996,0.025930969044566154,0.025582900270819664,0.004667589440941811,0.015589851886034012
201,0.029089154675602913,0.025928985327482224,0.025582535192370415,0.004651750437915325,0.015584253706037998
202,0.02953460067510605,0.025927051901817322,0.025582145899534225,0.004636132158339024,0.015579021535813808
203,0.02886831946671009,0.025925159454345703,0.025581739842891693,0.0046207294799387455,0.015573765151202679
204,0.028723744675517082,0.025923294946551323,0.025581277906894684,0.004605496767908335,0.015568653121590614
205,0.029088754206895828,0.025921454653143883,0.025580748915672302,0.004590432159602642,0.015564224682748318
206,0.02862956002354622,0.02591962367296219,0.025580158457159996,0.0045755114406347275,0.015560010448098183
207,0.02850574627518654,0.02591780200600624,0.02557954005897045,0.0045607429929077625,0.015555384568870068
208,0.0287735927850008,0.025915976613759995,0.025578884407877922,0.004546120297163725,0.015550684183835983
209,0.028363827615976334,0.025914154946804047,0.02557820826768875,0.004531643819063902,0.015546111389994621
210,0.02819608710706234,0.025912337005138397,0.025577519088983536,0.0045173279941082,0.015541396103799343
211,0.028339628130197525,0.025910524651408195,0.025576839223504066,0.004503160715103149,0.0155368372797966
212,0.028009427711367607,0.025908727198839188,0.025576157495379448,0.004489150829613209,0.01553269848227501
213,0.027934875339269638,0.02590695396065712,0.025575479492545128,0.00447528250515461,0.015528406016528606
214,0.028081076219677925,0.025905203074216843,0.025574814528226852,0.004461543168872595,0.015523690730333328
215,0.02783809043467045,0.0259034913033247,0.025574134662747383,0.0044479225762188435,0.01551898568868637
216,0.02780124917626381,0.025901813060045242,0.02557346783578396,0.004434403032064438,0.015514332801103592
217,0.02792172320187092,0.02590017206966877,0.025572815909981728,0.004420972894877195,0.01550961658358574
218,0.02772434614598751,0.02589857019484043,0.025572190061211586,0.004407624714076519,0.015505130402743816
219,0.027656713500618935,0.02589700184762478,0.025571554899215698,0.0043943654745817184,0.015500797890126705
220,0.02769540809094906,0.025895461440086365,0.025570932775735855,0.004381190054118633,0.015496169216930866
221,0.02753724902868271,0.025893939658999443,0.025570310652256012,0.004368096124380827,0.015491374768316746
222,0.027496550232172012,0.02589244395494461,0.02556966431438923,0.004355102311819792,0.015486706979572773
223,0.02749481052160263,0.025890957564115524,0.025568999350070953,0.00434219790622592,0.015482003800570965
224,0.027303656563162804,0.025889484211802483,0.025568317621946335,0.004329388495534658,0.015477287583053112
225,0.02721484564244747,0.025888018310070038,0.025567620992660522,0.004316659644246101,0.015472774393856525
226,0.027194824069738388,0.02588656358420849,0.025566911324858665,0.004304011818021536,0.015468248166143894
227,0.027058128267526627,0.025885118171572685,0.025566210970282555,0.004291433375328779,0.015463671647012234
228,0.026983892545104027,0.025883687660098076,0.025565508753061295,0.004278916399925947,0.015459380112588406
229,0.026951178908348083,0.02588227204978466,0.025564808398485184,0.004266463220119476,0.015455302782356739
230,0.02683965116739273,0.025880880653858185,0.025564102455973625,0.004254071041941643,0.015451242215931416
231,0.026793712750077248,0.025879506021738052,0.025563398376107216,0.004241743125021458,0.015447267331182957
232,0.026788463816046715,0.025878161191940308,0.025562696158885956,0.004229482263326645,0.01544323842972517
233,0.02672475576400757,0.0258768480271101,0.025561995804309845,0.004217289388179779,0.015438937582075596
234,0.026688555255532265,0.025875553488731384,0.025561299175024033,0.004205166827887297,0.015434539876878262
235,0.026677848771214485,0.025874285027384758,0.025560611858963966,0.004193102475255728,0.015430116094648838
236,0.026621593162417412,0.025873035192489624,0.0255599282681942,0.004181101452559233,0.01542552188038826
237,0.02658391185104847,0.025871803984045982,0.02555924654006958,0.004169130697846413,0.015420873649418354
238,0.026556232944130898,0.025870583951473236,0.02555856481194496,0.004157204646617174,0.01541624590754509
239,0.026496319100260735,0.025869382545351982,0.025557879358530045,0.0041453237645328045,0.01541148405522108
240,0.026460643857717514,0.025868186727166176,0.02555718831717968,0.0041334801353514194,0.015406674705445766
241,0.026438774541020393,0.025866998359560966,0.025556491687893867,0.004121679347008467,0.015401909127831459
242,0.02639150619506836,0.0258658267557621,0.025555789470672607,0.004109916742891073,0.015397051349282265
243,0.026340002194046974,0.02586466260254383,0.0255550816655159,0.004098199307918549,0.015392162837088108
244,0.026310615241527557,0.025863511487841606,0.025554370135068893,0.004086533561348915,0.015387319959700108
245,0.02628841996192932,0.025862373411655426,0.025553664192557335,0.004074909724295139,0.015382380224764347
246,0.026272069662809372,0.025861257687211037,0.02555294893682003,0.004063323140144348,0.015377399511635303
247,0.02624586969614029,0.02586015872657299,0.02555224299430847,0.004051771480590105,0.01537248119711876
248,0.026222705841064453,0.025859074667096138,0.025551531463861465,0.004040256608277559,0.015367564745247364
249,0.026201795786619186,0.02585800737142563,0.02555081807076931,0.004028768744319677,0.015362739562988281
250,0.02616649866104126,0.02585695870220661,0.02555011212825775,0.004017310217022896,0.01535810437053442
251,0.026140155270695686,0.025855926796793938,0.025549398735165596,0.0040058777667582035,0.015353549271821976
252,0.026122484356164932,0.02585490606725216,0.025548690930008888,0.003994472324848175,0.015349116176366806
253,0.026091065257787704,0.025853900238871574,0.025547977536916733,0.003983098082244396,0.015344868414103985
254,0.026064081117510796,0.025852911174297333,0.025547269731760025,0.0039717573672533035,0.015340724028646946
255,0.02604053169488907,0.02585192769765854,0.025546560063958168,0.003960436675697565,0.01533671747893095
256,0.026011671870946884,0.025850960984826088,0.025545848533511162,0.003949146252125502,0.015332864597439766
257,0.025986548513174057,0.025849999859929085,0.025545133277773857,0.00393788143992424,0.01532906573265791
258,0.025964507833123207,0.025849053636193275,0.025544414296746254,0.003926640376448631,0.015325346030294895
259,0.025946293026208878,0.02584812045097351,0.025543691590428352,0.003915415611118078,0.015321748331189156
260,0.025928663089871407,0.02584719844162464,0.025542959570884705,0.003904213197529316,0.015318219549953938
261,0.025904366746544838,0.025846285745501518,0.025542233139276505,0.00389302521944046,0.015314793214201927
262,0.025884587317705154,0.02584538608789444,0.025541501119732857,0.0038818519096821547,0.0153114665299654
263,0.02587154507637024,0.025844501331448555,0.02554076537489891,0.0038706930354237556,0.015308148227632046
264,0.025855015963315964,0.025843624025583267,0.02554004080593586,0.003859556745737791,0.015304872766137123
265,0.025840556249022484,0.025842765346169472,0.02553931251168251,0.003848438384011388,0.015301661565899849
266,0.02582125924527645,0.025841914117336273,0.025538576766848564,0.0038373302668333054,0.015298467129468918
267,0.0258038230240345,0.02584107778966427,0.025537841022014618,0.0038262405432760715,0.015295340679585934
268,0.025792241096496582,0.02584025263786316,0.02553710900247097,0.003815155476331711,0.015292276628315449
269,0.02576947584748268,0.025839433073997498,0.02553637884557247,0.0038040881045162678,0.0152892442420125
270,0.025748372077941895,0.02583862654864788,0.02553565427660942,0.0037930277176201344,0.015286285430192947
271,0.025738896802067757,0.02583783119916916,0.02553492970764637,0.0037819810677319765,0.015283395536243916
272,0.025717081502079964,0.025837043300271034,0.02553420700132847,0.0037709383759647608,0.015280547551810741
273,0.025704191997647285,0.025836266577243805,0.025533480569720268,0.0037599103525280952,0.01527776662260294
274,0.02569444663822651,0.025835499167442322,0.02553275041282177,0.003748894901946187,0.015275012701749802
275,0.025679124519228935,0.025834741070866585,0.02553202025592327,0.003737895516678691,0.015272269956767559
276,0.02566661685705185,0.025833994150161743,0.025531288236379623,0.0037269124295562506,0.01526955608278513
277,0.025653408840298653,0.02583325281739235,0.025530556216835976,0.003715954953804612,0.01526683196425438
278,0.025634298101067543,0.0258325282484293,0.025529827922582626,0.0037050112150609493,0.015264115296304226
279,0.02561856433749199,0.025831809267401695,0.02552909031510353,0.0036940937861800194,0.015261413529515266
280,0.025607885792851448,0.02583109773695469,0.025528358295559883,0.003683191491290927,0.01525870431214571
281,0.02559269778430462,0.025830399245023727,0.025527630001306534,0.003672307590022683,0.015256009064614773
282,0.025578800588846207,0.025829708203673363,0.025526899844408035,0.003661438822746277,0.01525332685559988
283,0.025564156472682953,0.025829024612903595,0.025526169687509537,0.003650589846074581,0.015250634402036667
284,0.025550322607159615,0.025828352198004723,0.025525445118546486,0.0036397750955075026,0.015247967094182968
285,0.025536030530929565,0.02582768350839615,0.02552471123635769,0.003628993174061179,0.015245302580296993
286,0.025524074211716652,0.02582702971994877,0.02552398107945919,0.003618253394961357,0.015242645516991615
287,0.025510314851999283,0.025826377794146538,0.02552325651049614,0.003607562743127346,0.015240008942782879
288,0.025499016046524048,0.025825735181570053,0.025522537529468536,0.003596928669139743,0.015237376093864441
289,0.025490237399935722,0.025825103744864464,0.02552180178463459,0.0035863518714904785,0.015234758146107197
290,0.025473419576883316,0.025824474170804024,0.02552107349038124,0.003575833747163415,0.015232167206704617
291,0.02546367608010769,0.02582385763525963,0.02552034705877304,0.00356537033803761,0.015229593962430954
292,0.02545655146241188,0.02582324855029583,0.02551962062716484,0.0035549576859921217,0.015227041207253933
293,0.02543814107775688,0.02582263946533203,0.02551889419555664,0.0035446106921881437,0.015224513597786427
294,0.025425361469388008,0.025822045281529427,0.025518164038658142,0.0035343270283192396,0.015221991576254368
295,0.0254170224070549,0.02582145854830742,0.02551743946969509,0.0035241141449660063,0.015219497494399548
